DWH_REFERENZPREISE_DE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
22.01.2024;125.63;114.53;112.31;103.91;107.05;125.36;178.78;223.96;251.62;243.05;227.96;221.32;208.99;203.94;206.59;212.76;223.02;247.5;251.25;234.67;210.56;190.28;181.24;161.11
23.01.2024;138.01;131.66;128.18;125.39;128.33;142.12;175.99;209.03;239.28;227.1;215.09;206.78;197.7;193.59;198.46;208.53;214.79;234.89;235.65;217.12;187.77;170.25;161.83;138.48
24.01.2024;138.01;131.66;128.18;125.39;128.33;142.12;175.99;209.03;239.28;227.1;215.09;206.78;197.7;193.59;198.46;208.53;214.79;234.89;235.65;217.12;187.77;170.25;161.83;138.48
25.01.2024;138.01;131.66;128.18;125.39;128.33;142.12;175.99;209.03;239.28;227.1;215.09;206.78;197.7;193.59;198.46;208.53;214.79;234.89;235.65;217.12;187.77;170.25;161.83;138.48
26.01.2024;130.64;124.81;118.5;115.86;119.37;131.54;159.86;197.08;233.88;221.35;206.41;203.42;193.77;187.95;188.42;199.87;204.57;228.56;226.25;207.92;178.74;164.92;157.64;137.76
27.01.2024;136.68;132.33;131.28;125.16;122.76;125.06;127.32;144.55;157.89;172.27;167.74;165.83;155.2;141.11;139.07;143.1;155.1;178.87;183.46;165.83;151.25;135.94;138;122.74
28.01.2024;119.2;112;109.19;105.09;101.95;101.47;97.55;103.08;115.93;124.46;125.36;130.06;131.23;122.29;119.9;126.92;138.82;168.86;181.49;174.2;157.49;146.54;150.45;135.27
29.01.2024;124.27;113.26;112.85;108.13;108.91;127;178.27;218.85;252.97;242.1;226.04;216.9;205.1;197.55;198.38;209.38;218.82;246.34;256.58;240.98;205.85;186.84;177.67;160.27
30.01.2024;150.94;145.69;142.15;139.26;141.66;153.25;182.76;216.55;253.27;238.75;220.55;209.48;198.91;195.15;200.02;211.72;220.72;243.88;250.67;231.8;194.26;177.5;169.36;150.14
31.01.2024;150.94;145.69;142.15;139.26;141.66;153.25;182.76;216.55;253.27;238.75;220.55;209.48;198.91;195.15;200.02;211.72;220.72;243.88;250.67;231.8;194.26;177.5;169.36;150.14
01.02.2024;154.74;149.36;145.73;142.76;145.23;157.11;187.37;222;263.86;248.73;229.77;218.23;207.23;203.31;208.38;220.57;229.95;254.08;261.15;241.49;199.15;181.97;173.63;153.93
02.02.2024;147.38;143.3;137.92;135.09;137.97;147.66;175.92;211.27;254.91;235.65;215.93;210.98;201.45;192.49;189.07;200.86;211.83;234.96;237.16;218.61;180.76;165.79;159.27;139.26
03.02.2024;143.78;139.17;135.79;130.01;129.24;132.69;134.48;151.32;164.73;175.7;169.76;167.26;154.24;142.69;143.89;153.28;171.8;197.62;206.1;187.13;169.81;150.66;152.9;137.62
04.02.2024;131.91;125.59;122.59;119.5;116.94;116.38;111.24;116.97;128.91;133.45;133.61;136.69;132.88;124.79;122.48;130.66;146.17;179.54;191.23;182.5;164.6;151.57;154.02;135.51
05.02.2024;115.74;99.07;98.27;94.04;95.73;116.39;162.59;199.04;238.63;225.37;209.16;197.67;186;179.53;182.46;195.39;208.57;244.19;259.43;243.58;200.11;179.59;172.84;154.54
06.02.2024;148.36;143.12;139.73;137.61;140.65;152.64;184.38;218.23;263.65;247.45;227.54;214.93;202.36;196.24;199.66;210.48;219.96;244.88;257.14;237.39;190.11;175.02;166.65;147.93
07.02.2024;148.36;143.12;139.73;137.61;140.65;152.64;184.38;218.23;263.65;247.45;227.54;214.93;202.36;196.24;199.66;210.48;219.96;244.88;257.14;237.39;190.11;175.02;166.65;147.93
08.02.2024;148.36;143.12;139.73;137.61;140.65;152.64;184.38;218.23;263.65;247.45;227.54;214.93;202.36;196.24;199.66;210.48;219.96;244.88;257.14;237.39;190.11;175.02;166.65;147.93
09.02.2024;139.49;133.96;129.68;127.28;130.82;140.53;166.93;201.87;244.87;225.63;205.04;196.45;189.22;179.27;172.01;182.09;192.13;213.15;219.83;202.37;160.98;149.59;143.64;121.65
10.02.2024;125.07;119.03;113.73;109.67;108.39;110.95;112.21;128.44;140.1;145.75;143.51;136.19;125.24;113.05;115.93;127.94;147.88;175.84;187.13;171.53;153.39;133.92;139.19;126.6
11.02.2024;115.7;110.5;110.01;106.09;103.09;104.81;100.83;107.49;118.68;123.01;121.42;122.58;118.51;105.34;102.68;111.88;127.69;163.87;179.07;170.17;152.83;138.86;143.63;125.02
12.02.2024;104.94;91.99;92.51;87.87;90.06;112.75;153.89;192.4;232.33;214.27;195.93;185.96;178.19;171.35;172.76;184.32;198.32;231;251.93;240.51;189.82;168.98;163.09;146.37
13.02.2024;142.37;137.17;134.83;133.29;136.63;148.55;181.75;215.01;262.04;238.7;215.21;202.8;191.15;186.23;189.42;201.52;215.37;242.7;259.61;243.1;187.7;172.44;164.79;145.68
14.02.2024;142.37;137.17;134.83;133.29;136.63;148.55;181.75;215.01;262.04;238.7;215.21;202.8;191.15;186.23;189.42;201.52;215.37;242.7;259.61;243.1;187.7;172.44;164.79;145.68
15.02.2024;142.37;137.17;134.83;133.29;136.63;148.55;181.75;215.01;262.04;238.7;215.21;202.8;191.15;186.23;189.42;201.52;215.37;242.7;259.61;243.1;187.7;172.44;164.79;145.68
16.02.2024;143.72;136.51;132.97;130.79;133.14;142;170.32;202.52;247.84;222.57;196.36;186.04;177.84;169.69;161.75;170.93;185.78;211.86;223.88;207.76;157.78;146.07;139.4;118.05
17.02.2024;114.78;109.74;107.93;105.37;105;108.94;110.91;126.22;135.57;137.2;132.22;122.42;111.16;98.99;102.22;115.32;134.54;167.88;180.81;166.75;147.17;125.55;132.96;119.58
18.02.2024;109.94;105.72;104.57;101.81;99.09;101.15;97.57;103.66;112.37;113.31;112.43;113.63;108.45;95.19;92.7;105.33;124.8;163.9;183.47;178.68;160.45;146.3;151.2;133.57
19.02.2024;113.38;103.31;104.07;99.44;102.2;124.44;165.11;203.56;253.85;228.86;201.87;189.9;181.88;174.58;175.57;191.18;208.98;243.23;272.29;257.71;192.34;167.45;162.42;143.62
20.02.2024;146.99;142.17;139.7;138.24;141.47;153.42;187.41;217.65;270.92;244.05;217.33;205.29;193.39;189.37;193.91;207.48;223.54;253.82;275.67;261.6;197.5;181.46;174.14;156
21.02.2024;146.99;142.17;139.7;138.24;141.47;153.42;187.41;217.65;270.92;244.05;217.33;205.29;193.39;189.37;193.91;207.48;223.54;253.82;275.67;261.6;197.5;181.46;174.14;156
22.02.2024;146.99;142.17;139.7;138.24;141.47;153.42;187.41;217.65;270.92;244.05;217.33;205.29;193.39;189.37;193.91;207.48;223.54;253.82;275.67;261.6;197.5;181.46;174.14;156
23.02.2024;156.18;148.73;146.15;144.58;145.9;155.27;183.39;213.16;265.99;238.63;213.27;199.23;190.09;179.14;171.95;179.82;194.22;222.03;235.92;223.3;163.79;154.17;147.31;126.08
24.02.2024;122.4;116.87;114.68;114;116.13;118.47;123.1;133.9;142.79;140.64;134.13;121.32;110.65;98.24;100.51;118.12;137.4;173.23;187.74;175.24;158.17;137.14;141.35;130.34
25.02.2024;125.5;118.79;118.2;114;112.45;114.82;111.78;117.21;123.91;120.02;120.82;121.36;116.03;101.21;98.28;112.49;131.04;161.87;183.57;182.86;164.35;148.65;152;135.01
26.02.2024;110.68;100.31;100.84;94.93;96.86;117.45;155.25;193.32;246.19;213.56;185.76;173.24;163.31;157.49;158.96;175.21;193.22;230.86;266.7;257.74;184.08;158.39;152.34;134.94
27.02.2024;146.19;140.61;138.06;137.95;138.99;151.28;184.13;213.75;269.55;244.94;217.16;204.16;192.01;187.5;191.73;202.74;221.16;253.24;278.74;271.37;197.17;180.28;172.95;153.7
28.02.2024;146.19;140.61;138.06;137.95;138.99;151.28;184.13;213.75;269.55;244.94;217.16;204.16;192.01;187.5;191.73;202.74;221.16;253.24;278.74;271.37;197.17;180.28;172.95;153.7
29.02.2024;146.19;140.61;138.06;137.95;138.99;151.28;184.13;213.75;269.55;244.94;217.16;204.16;192.01;187.5;191.73;202.74;221.16;253.24;278.74;271.37;197.17;180.28;172.95;153.7
01.03.2024;130.32;124.28;121.33;121.37;123.43;136.2;164.24;187.55;212.23;190.44;167.51;156.41;148.38;139.32;136.84;146.44;163.11;191.04;210.6;204.82;155.27;144.35;138.59;123.99
02.03.2024;115.58;110.22;109.58;109.85;111.73;114.43;119.13;126.54;131.42;128.26;122.82;112.43;99.8;88.26;91.59;108.67;127.04;163.19;182.24;174.58;152.66;134.32;139.52;128.5
03.03.2024;122.8;116.59;113.78;109.86;111.07;112.83;110.91;116.94;116.38;113.06;110.85;108.67;98.07;84.46;84.09;98.85;118.74;153.15;176.8;178.34;160.44;146.74;148.03;134.41
04.03.2024;118.77;109.31;108.92;103.68;106.12;123.74;158.82;186.8;221.77;194.02;169.57;158.7;150.48;146.39;148.06;158.59;175.05;206.08;237.17;235.77;177.2;154.85;148.72;132.37
05.03.2024;134.55;128.92;126.34;126.14;126.55;139.31;169.04;193.48;230.21;207.07;183.92;172.46;162.28;157.86;162.91;172.47;190.09;217.51;240.08;240.82;181.97;165.01;158.03;140.95
06.03.2024;134.55;128.92;126.34;126.14;126.55;139.31;169.04;193.48;230.21;207.07;183.92;172.46;162.28;157.86;162.91;172.47;190.09;217.51;240.08;240.82;181.97;165.01;158.03;140.95
07.03.2024;134.55;128.92;126.34;126.14;126.55;139.31;169.04;193.48;230.21;207.07;183.92;172.46;162.28;157.86;162.91;172.47;190.09;217.51;240.08;240.82;181.97;165.01;158.03;140.95
08.03.2024;121.52;114.37;111.61;112.89;115.27;127.65;156.46;178.61;206.71;183.99;158.47;146.47;136.98;129.98;130.22;138.95;153.84;188.95;211.01;211.31;154.25;142.28;137.19;123.84
09.03.2024;107.93;99.96;99.03;99.11;99.48;102.09;106.63;113.74;115.52;109.73;104.16;93.55;83.44;71.32;73.75;88.51;103.76;142.36;166.96;165.82;143.51;124.14;129.22;118.26
10.03.2024;114.96;107.13;104.7;100.88;102.29;103.75;103.99;109.18;107.87;105.77;101.58;99.55;89.45;73.23;73.25;87.85;106.31;143.87;172.45;179.32;161.77;147.84;149.43;138.18
11.03.2024;129.44;124.96;123.49;118.37;120.35;136.14;171.63;202.3;246.52;212.99;182.75;171.59;160.44;154.32;151.41;162.4;178.1;209.45;243.57;252.71;186.13;163.75;155.84;139.67
12.03.2024;140.3;134.92;132.55;132.35;132.1;143.69;173.21;196.94;239.22;211.02;185.64;174.29;164.79;159.44;163.46;172.54;191.99;223.24;250.53;258.58;192.33;172.04;163.8;146.38
13.03.2024;140.3;134.92;132.55;132.35;132.1;143.69;173.21;196.94;239.22;211.02;185.64;174.29;164.79;159.44;163.46;172.54;191.99;223.24;250.53;258.58;192.33;172.04;163.8;146.38
14.03.2024;140.3;134.92;132.55;132.35;132.1;143.69;173.21;196.94;239.22;211.02;185.64;174.29;164.79;159.44;163.46;172.54;191.99;223.24;250.53;258.58;192.33;172.04;163.8;146.38
15.03.2024;126.7;120.38;115.34;114.73;118.32;131.32;163.44;182.39;216.18;190.47;163.75;154.79;142.03;135.37;136.85;147.28;165.54;201.17;223.76;227.51;166.58;149.94;144.01;131.8
16.03.2024;117.41;108.65;107.28;105.12;106.07;110.08;114.61;121.2;120.52;114.35;101.14;94.71;79.59;70.26;71.45;89.53;105.98;142.53;170.84;174.79;152.64;132.4;136.5;122.45
17.03.2024;121.98;112.29;109.07;105.54;106.71;107.12;107.4;113.2;111.07;106.42;99.52;94.89;81.43;62.1;60.29;74.13;98.29;135.21;172.01;188.16;175.28;160.86;159.64;149
18.03.2024;138.86;132.79;131.48;126.74;127.42;143.09;182.61;211.76;262.55;223.15;188.64;173.64;157.62;149.23;143.87;156.81;170.79;205.77;247.4;265.87;195.54;172.69;163.04;145.35
19.03.2024;149.11;143.14;140.52;140;139.5;151.57;182.6;207.64;254.95;225.5;199.71;187.14;177.04;170.54;173.13;180.08;195.65;225.64;255.74;273.74;203.02;179.92;169.95;152.09
20.03.2024;149.11;143.14;140.52;140;139.5;151.57;182.6;207.64;254.95;225.5;199.71;187.14;177.04;170.54;173.13;180.08;195.65;225.64;255.74;273.74;203.02;179.92;169.95;152.09
21.03.2024;149.11;143.14;140.52;140;139.5;151.57;182.6;207.64;254.95;225.5;199.71;187.14;177.04;170.54;173.13;180.08;195.65;225.64;255.74;273.74;203.02;179.92;169.95;152.09
22.03.2024;118.6;111.76;106.1;106.39;111.31;127.12;159.36;177.23;213.12;191.45;168.45;158.99;146.96;137.91;137.74;146.24;160.59;194.83;217.57;226;169.08;150.4;145.99;133.42
23.03.2024;121.1;113.28;108.9;106.63;106.35;110.73;113.54;122.59;122.86;116.64;101.55;97.04;83.68;71.88;71.09;87.23;105.46;139.31;172.85;184.11;162.76;140.74;142.04;127.51
24.03.2024;126.57;116.28;113.97;109.95;110.83;110.1;110.07;115.41;114.12;108.17;102.29;96.56;83.52;52.04;42.85;57.96;85.3;118.05;157.91;178.3;169.85;153.66;153.06;141.43
25.03.2024;127.62;119.36;118;112.47;112.84;126.1;164.56;189.3;231.9;196.79;167.72;153.71;136.42;126.61;119.75;130.98;142.64;178.78;216.6;243.35;181.49;161.17;152.11;133.95
26.03.2024;136.13;129.98;127.16;126.95;127.12;139.71;173;199.65;252.26;220.18;191.19;176.18;165.58;158.39;159.24;166.37;180.15;214.76;249.04;276.14;200.32;175.2;163.55;144
27.03.2024;136.13;129.98;127.16;126.95;127.12;139.71;173;199.65;252.26;220.18;191.19;176.18;165.58;158.39;159.24;166.37;180.15;214.76;249.04;276.14;200.32;175.2;163.55;144
28.03.2024;136.13;129.98;127.16;126.95;127.12;139.71;173;199.65;252.26;220.18;191.19;176.18;165.58;158.39;159.24;166.37;180.15;214.76;249.04;276.14;200.32;175.2;163.55;144
29.03.2024;107.06;99;98.71;95.86;95.6;97.17;98.36;101.18;159.79;154.23;144.56;157.29;151.8;140.88;134.12;134.42;137.19;164.98;201.16;221.37;153.77;154.17;150.47;139.47
30.03.2024;160.95;140.7;130.64;122.31;111.57;110;107;113.02;125.57;130.39;112.56;99.43;100.63;86.04;66.3;55.67;59.13;88.38;105.03;119.16;111.31;104.13;102.85;85.52
31.03.2024;76.73;67.49;;61.03;63.15;73.26;59.67;77.08;90.85;101.68;105.68;117.09;106.44;73.71;60.67;63.05;66.92;108.11;142.86;159.17;184.98;174.95;172.21;158.95
01.04.2024;58.61;51.56;53.61;46.62;48.24;55.97;45.58;58.88;86.1;96.36;100.15;110.96;100.87;69.85;57.5;59.75;63.42;102.45;135.39;150.85;141.3;133.64;131.55;121.42
02.04.2024;124.52;119.51;117.07;115.94;117.93;129.18;161.39;186.96;219.61;186.93;160.66;149.13;138.52;131.75;130.66;136.41;146.43;174.64;204.2;232.6;189.13;164.02;151.92;134.17
03.04.2024;124.52;119.51;117.07;115.94;117.93;129.18;161.39;186.96;219.61;186.93;160.66;149.13;138.52;131.75;130.66;136.41;146.43;174.64;204.2;232.6;189.13;164.02;151.92;134.17
04.04.2024;124.52;119.51;117.07;115.94;117.93;129.18;161.39;186.96;219.61;186.93;160.66;149.13;138.52;131.75;130.66;136.41;146.43;174.64;204.2;232.6;189.13;164.02;151.92;134.17
05.04.2024;110.15;104.05;100.49;99.33;104.11;117.09;148.61;175.1;215.98;175.69;157.37;146.92;135.6;128.05;127.68;134.84;144.09;167.59;196.06;218.68;173;151.86;141.96;127.42
06.04.2024;118.06;107.49;102.51;98.7;97.05;100.12;103.27;112.34;115.36;108.51;89.18;81.93;73.92;63.2;60.3;69.14;81.87;106.37;137.64;156.87;147.26;128.78;124.35;112.51
07.04.2024;113.29;100.91;99.34;96.35;97.05;95.76;96.55;100.15;104.25;99.56;91.29;85.53;76.17;45.63;27.96;33.13;56.87;86.59;124.84;151.72;153.38;141;138.01;124.68
08.04.2024;109.71;103.49;102.09;98.34;100.2;114.85;154.64;181.05;227.98;189.1;157.07;135.94;114.48;88.91;72.71;82.58;97.78;140.72;180.05;209.31;167.9;150.04;136.53;115.8
09.04.2024;123.12;118.37;116.09;115.61;118.6;129.07;163.39;190.64;227.43;189.44;159.85;145.16;133.44;123;118.4;124.92;133.37;165.69;200.13;234.59;192.29;167.55;153.39;135.33
10.04.2024;123.12;118.37;116.09;115.61;118.6;129.07;163.39;190.64;227.43;189.44;159.85;145.16;133.44;123;118.4;124.92;133.37;165.69;200.13;234.59;192.29;167.55;153.39;135.33
11.04.2024;123.12;118.37;116.09;115.61;118.6;129.07;163.39;190.64;227.43;189.44;159.85;145.16;133.44;123;118.4;124.92;133.37;165.69;200.13;234.59;192.29;167.55;153.39;135.33
12.04.2024;115.67;109.61;106.95;105.48;109.99;124.24;154.12;181.08;228.14;185.07;168.45;157.19;144.1;135.1;132.59;138.51;146;165.23;194.92;219.75;175.02;155.37;145.11;128.99
13.04.2024;123.07;112.44;107.94;105.13;103.33;106.09;109.64;118.43;122.6;115.13;94.87;85.99;77.41;66.94;62.15;69.94;82.46;109.2;138.5;159.8;157.29;140.28;133.66;119.77
14.04.2024;119.88;107.52;105.76;103.09;103.38;102.26;100.64;104.27;107.64;101.64;91.67;86.07;78.76;47.29;26.68;31.23;56.44;83.87;124.45;153.09;160.18;148.14;143.65;129.82
15.04.2024;111.46;105.07;104.25;100.88;102.2;115.11;153.41;177.56;228.93;193.87;162.61;142.62;122.41;97.32;82.29;89.59;102.97;144.33;185.98;216.89;171.97;155.19;140.23;119.14
16.04.2024;122.19;117.04;114.6;113.69;116.84;127.76;161.65;187.6;228.67;192.92;163.14;148.79;136.75;126.72;122.57;128.35;134.43;164.04;197.36;232.86;189.8;167.24;151.37;133.23
17.04.2024;122.19;117.04;114.6;113.69;116.84;127.76;161.65;187.6;228.67;192.92;163.14;148.79;136.75;126.72;122.57;128.35;134.43;164.04;197.36;232.86;189.8;167.24;151.37;133.23
18.04.2024;122.19;117.04;114.6;113.69;116.84;127.76;161.65;187.6;228.67;192.92;163.14;148.79;136.75;126.72;122.57;128.35;134.43;164.04;197.36;232.86;189.8;167.24;151.37;133.23
19.04.2024;114.98;110.24;109.02;109.22;111.91;124.61;152.21;179.45;231.83;188.46;173.92;162.25;149.85;140.08;136.85;139.81;145.05;164.25;194.64;220.53;175.4;158.52;148.31;132.77
20.04.2024;121.53;111.91;110.18;108.3;106.71;109.27;114.08;122.82;129.43;122.74;105.59;98.22;93.4;81.13;74.68;75.86;84.67;108.78;137.78;160.4;161.77;146.84;138.11;123.49
21.04.2024;119.81;107.12;104.2;101.76;103.01;102.07;99.73;101.99;105.57;99.58;91.99;88.9;84.9;53.48;30.65;33.29;53.52;85.49;122.49;148.21;158.12;148.53;142.73;126.82
22.04.2024;111.53;104.79;103.75;100.44;102.2;114.49;151.85;176.21;233.53;197.62;165.58;148.22;130.01;105.78;92.27;97.01;109.69;149.07;185.74;214.63;169.1;153.08;138.08;115.75
23.04.2024;114.17;109.37;106.16;105.09;108.23;119.29;152.62;175.79;217.63;183.57;155.82;142.72;129.56;118.9;112.52;118.69;125.06;157.57;190.53;224.5;183.9;163.31;148.25;130.95
24.04.2024;114.17;109.37;106.16;105.09;108.23;119.29;152.62;175.79;217.63;183.57;155.82;142.72;129.56;118.9;112.52;118.69;125.06;157.57;190.53;224.5;183.9;163.31;148.25;130.95
25.04.2024;114.17;109.37;106.16;105.09;108.23;119.29;152.62;175.79;217.63;183.57;155.82;142.72;129.56;118.9;112.52;118.69;125.06;157.57;190.53;224.5;183.9;163.31;148.25;130.95
26.04.2024;125.64;120.84;119.38;118.21;119.93;131.55;158.32;185.76;240.65;193.15;177.75;166.56;153.85;143.24;140.13;143.65;149.92;167.43;198.19;227.63;181.09;165.57;154.45;138.87
27.04.2024;130.9;118.29;116.23;112.93;112.4;113.15;117.89;123.83;128.49;120.78;104.69;97.35;92.35;81.14;74.24;74.35;83.64;107.69;131.69;153.96;157.51;145.83;136.69;121.64
28.04.2024;112.26;98.74;94.85;91.86;92.49;92.31;90.08;91.6;94.48;94.92;79.54;75.4;67.8;44.09;25.44;23.83;42.6;78.68;117.7;144.57;155.96;149.77;143.48;128.33
29.04.2024;115.94;110.57;108.66;105.68;105.93;120.7;159.85;187.38;249.54;210.84;178.54;161.5;143.8;121.35;107.39;111.27;123.28;163.08;201.74;231.42;185.03;170.35;153.6;130.66
30.04.2024;125.11;119.47;115.53;113.71;116.23;127.16;158.95;182.06;220.88;187.92;161.17;147.89;132.53;119.25;111.89;118.14;127.35;158.66;189.58;219.99;183.39;166.34;152.55;136.16
01.05.2024;47.01;45.13;42.86;39.5;39.56;40.53;36.23;39.49;51.29;54.42;52.72;54.21;50.97;42.77;42.02;40.21;42.32;69.87;106.85;151.49;97.65;94.73;93.05;70.22
02.05.2024;130.05;124.19;120.09;118.2;120.82;132.18;165.23;189.26;215.87;183.66;157.52;144.54;129.53;116.54;109.35;115.46;124.46;155.06;185.28;215;190.63;172.91;158.58;141.54
03.05.2024;139.6;134;130.84;128.83;130.22;142.03;168.96;193.89;235.4;193.43;176.71;160.64;145.51;131.01;121.61;123.17;130.03;152.19;186.41;214.85;182.64;168.59;159.14;143.13
04.05.2024;137.87;124.05;121.37;117.66;118.81;120.25;126.2;133.28;137.08;127.67;110.15;101.85;97.09;82.14;73.41;77.21;88.48;118.22;144.05;166.48;171.09;160.91;150.97;135.05
05.05.2024;123.16;110.39;104.54;99.13;97.52;97.47;93.43;95.17;98.13;95.03;76.74;72.52;64.83;34.83;10.62;10.37;35.85;81.02;125.17;150.12;160.92;155.07;148.95;130.93
06.05.2024;120.33;112.43;110.25;106.77;107.28;122.79;165.11;190.78;234.88;200.36;173.06;158.73;141.98;119.86;106.26;109.41;122.17;162.19;197.1;224.85;194.79;179.29;162.65;140.52
07.05.2024;131.35;124.35;119.82;117.38;119.67;130.72;163.24;186.06;210.97;182.98;158.68;146.06;132.82;119.69;112.38;117.74;126.06;154.73;183.7;212.5;190.65;174.69;160.07;142.15
08.05.2024;131.35;124.35;119.82;117.38;119.67;130.72;163.24;186.06;210.97;182.98;158.68;146.06;132.82;119.69;112.38;117.74;126.06;154.73;183.7;212.5;190.65;174.69;160.07;142.15
09.05.2024;100.84;91.78;84.86;82.39;80.71;78.86;76.79;80.44;111.23;110.66;110.5;109.96;107.87;93.75;87.97;86.89;93.52;108.62;123.68;139.96;106.86;109.58;112.68;95.55
10.05.2024;109.76;102.53;96.73;93.93;97.12;105.28;127.84;154.11;173.62;166.8;150.51;149.77;141.88;120.4;110.18;115.08;120.16;139.69;169.19;183.49;161.11;155.02;154.31;134.64
11.05.2024;124.84;111.17;106.59;102.83;103.54;104.02;108.1;115.41;117.41;106.11;90.9;77.01;71.55;58.09;48.98;52.18;62.07;95.36;127.97;153.38;160.09;154.29;147.64;130.53
12.05.2024;112.85;100.86;94.22;86.36;84.6;82.6;76.45;80.44;80.78;75.44;54.56;51.94;43.39;15.58;-3.24;0.44;23.74;72.22;123.56;148.83;160.63;156.44;151.05;131.75
13.05.2024;122.99;114.71;111.09;109.19;110.08;123.45;159.77;183.4;215.62;189.24;168.46;161.36;151.71;144.87;140.4;140.04;144.01;166.75;191.89;214.65;193.07;178.91;164.54;142.96
14.05.2024;131.28;123.85;119.09;116.69;118.73;130.85;162.98;184.6;206.79;183.76;163.96;155.38;143.22;131.77;124.36;127.15;133.93;157.38;182.15;206.66;189.01;175.63;162.62;143.07
15.05.2024;131.28;123.85;119.09;116.69;118.73;130.85;162.98;184.6;206.79;183.76;163.96;155.38;143.22;131.77;124.36;127.15;133.93;157.38;182.15;206.66;189.01;175.63;162.62;143.07
16.05.2024;131.28;123.85;119.09;116.69;118.73;130.85;162.98;184.6;206.79;183.76;163.96;155.38;143.22;131.77;124.36;127.15;133.93;157.38;182.15;206.66;189.01;175.63;162.62;143.07
17.05.2024;139.17;129.51;124.42;121.69;123.48;137.12;165.37;187.97;207.92;184.35;166.8;152.86;140.49;124.13;113.73;115.43;122.34;146.09;173.07;190.36;174.73;167.44;160.1;144.68
18.05.2024;119.17;106.86;101.64;97.09;97.82;97.86;101.07;107.64;108.68;101.33;87.51;74.79;70.73;55.46;46.42;50.04;59.85;88.35;123.49;150.68;157.4;155.52;151.32;135.67
19.05.2024;116.85;104.18;96.83;88.67;86.55;83.94;77.62;81.69;80.97;76.15;56.03;52.84;44.8;17.11;-8.05;-6.48;19.72;72.15;121.31;148.11;159.59;158.2;153.19;133.71
20.05.2024;86.38;76.92;72.08;66.59;66.2;71.48;76.78;82.1;104.73;107.39;104.45;109.24;105.05;88.16;83.85;84.54;90.18;101.06;124.4;138.48;120.4;122.35;121.99;101.12
21.05.2024;134.4;126.17;120.72;117.7;119.69;131.83;164.69;188.16;204.67;180.56;162.04;154.07;142.47;131.77;124.17;126.6;133.42;156.55;182.32;206.02;192.92;179.7;167.64;147.43
22.05.2024;134.4;126.17;120.72;117.7;119.69;131.83;164.69;188.16;204.67;180.56;162.04;154.07;142.47;131.77;124.17;126.6;133.42;156.55;182.32;206.02;192.92;179.7;167.64;147.43
23.05.2024;134.4;126.17;120.72;117.7;119.69;131.83;164.69;188.16;204.67;180.56;162.04;154.07;142.47;131.77;124.17;126.6;133.42;156.55;182.32;206.02;192.92;179.7;167.64;147.43
24.05.2024;139.97;128.47;122.59;119.59;120.88;134.02;164.66;187.64;202.79;179.77;161.51;148.06;136.17;119.61;109.73;112.29;119.2;144.44;170.46;186.86;173.54;165.96;159.76;143.28
25.05.2024;118.03;104.04;96.77;92.21;92.53;91.88;94.67;101.68;103.51;96.69;81.39;67.65;64.03;47.68;38.43;45.06;55.99;85.08;117.66;146.35;153.61;152.03;149.04;132.89
26.05.2024;117;104.98;97.93;88.81;85.68;81.93;76.86;81.81;81.8;78.29;58.45;55.74;47.98;25.34;4.28;7.68;33.61;78.59;122.58;148.01;156.54;155.19;153.75;134.05
27.05.2024;127.96;117.4;113.5;110.79;111.72;123.7;161.69;184.07;204.73;184.81;172.78;167.34;157.24;150.34;145.47;145.89;150.18;168.59;187.8;206;194.64;182.14;170.14;151.74
28.05.2024;137.94;128.75;123.59;120.68;122.38;133.47;164.65;188.78;205.79;183.77;166.15;157.86;147.92;137.12;131.41;133.29;139.73;159.16;182.21;203.75;192.09;180.59;169.07;148.3
29.05.2024;137.94;128.75;123.59;120.68;122.38;133.47;164.65;188.78;205.79;183.77;166.15;157.86;147.92;137.12;131.41;133.29;139.73;159.16;182.21;203.75;192.09;180.59;169.07;148.3
30.05.2024;137.94;128.75;123.59;120.68;122.38;133.47;164.65;188.78;205.79;183.77;166.15;157.86;147.92;137.12;131.41;133.29;139.73;159.16;182.21;203.75;192.09;180.59;169.07;148.3
31.05.2024;136.82;124.25;118.07;115.55;116.6;129.05;160.05;182.04;193.54;173.05;154.53;141.32;130.41;115.15;106.19;109.21;115.98;142.32;167.11;180.17;167.37;161.7;156.22;139.48
01.06.2024;115.3;101.11;92.32;87.37;86.7;86.17;89.89;96.49;98.04;89.63;73.28;57.57;51.83;35.73;23.49;31.96;43.5;70.47;108.42;137.84;147.75;148.57;146.55;131.28
02.06.2024;116.29;103.05;95.54;85.98;83.74;78.74;73.27;79.24;77.59;68.58;56.81;55;50.22;27.92;6.55;11.79;36.47;78.32;123.84;147.81;158.15;158.9;157.72;137.08
03.06.2024;130.31;120.05;116.08;113.71;115.24;125.41;161.78;183.29;205.73;186.64;174.82;168.82;159.04;149.75;144.67;144.85;150.56;169.03;187.54;206.74;193.41;181.02;169.7;152.64
04.06.2024;137.68;128.41;123.89;121.18;122.66;132.45;162.5;187.18;207.39;184.75;168.14;161.05;153.5;144.45;139.57;140.43;145.6;163.7;187.04;211.26;195.5;182.32;170.45;148.65
05.06.2024;137.68;128.41;123.89;121.18;122.66;132.45;162.5;187.18;207.39;184.75;168.14;161.05;153.5;144.45;139.57;140.43;145.6;163.7;187.04;211.26;195.5;182.32;170.45;148.65
