DWH_REFERENZPREISE_FR;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
22.12.2023;230.78;220.11;210.97;194.87;195.53;212.01;250.43;305.01;637.78;641.61;629.23;599.04;577.11;532.98;548.05;548.68;562.6;610.53;612.4;598.07;289.78;249.12;245.62;223.35
23.12.2023;238.91;225.1;218.28;201.39;193.17;197.96;207.52;231.37;248.6;266.13;263.71;260.82;256.41;241.61;238.99;245.28;259.85;285.08;295.96;294.39;261.71;236.79;244.21;238.32
24.12.2023;186.59;168.54;148.76;113.98;66.11;81.9;130.01;189.19;171.29;168.93;167.26;158.33;157.61;146.09;136.7;129.91;137.91;168.85;176.46;165.77;175.47;159.08;197.43;205.74
25.12.2023;153.5;146.3;124.41;80.28;59.52;65.06;62.67;90.33;230.24;334.63;368.79;392.62;432.7;336.13;280.31;246;311.71;467.88;500.72;540.02;225.91;207.36;229.83;209.57
26.12.2023;185.23;142.78;115.43;80.65;63.09;104.17;128.2;151.2;354.15;406.96;467.19;513.75;501.99;445.94;445.98;418.35;481.95;567.37;662.05;640.36;265.13;230.03;258.61;233.57
27.12.2023;196.19;164.57;150.05;140.69;113.16;113.18;159.04;198.12;495.15;531.89;522.14;519.07;552.84;520.4;519.43;503.82;558.89;745.98;817.45;824.79;325.18;264.02;289.11;286.75
28.12.2023;186.39;165.67;136.44;104.59;100.99;130.71;149.92;180.96;441.65;588.54;602.36;601.28;611.92;577.36;558.91;564.16;548.64;793.04;850.21;796.9;297.28;258.65;267.09;262.96
29.12.2023;190.12;159.9;152.62;130.86;122.61;138.64;169.13;182.19;428.49;512.47;519.15;554.9;551.6;503.53;479.02;477.98;517.69;603.17;685.92;645.3;262.21;233.53;244.74;229.96
30.12.2023;201.08;196.17;168.2;138.92;140.31;166.63;188.67;219.91;203.22;205.14;206.26;201.03;198.69;181.77;170.07;167.04;183.32;223.13;264.38;254.41;282.32;235.19;267.19;253.86
31.12.2023;161.6;132.08;124.25;106.47;93.27;105.74;135.42;175.5;140.97;149.36;152.66;149.85;152.99;150.33;141.79;140.34;149.56;180.91;184.26;174.1;201.77;176.12;204.44;205.87
01.01.2024;142.79;136.65;129.27;112.41;103.69;126.68;150.97;181.09;778.87;901.66;928.6;939.48;915.76;869.34;832.26;721.22;729.1;1005.52;1128.95;1070.45;225.4;205.95;203.61;188.78
02.01.2024;175.58;162.41;154.79;129.94;129.95;151.77;208.43;258.96;968.28;972.49;928.83;891.87;859.11;836.54;846.34;865.65;891.74;980.3;1036.17;992.71;265.27;231.69;220.55;194.35
03.01.2024;175.58;162.41;154.79;129.94;129.95;151.77;208.43;258.96;968.28;972.49;928.83;891.87;859.11;836.54;846.34;865.65;891.74;980.3;1036.17;992.71;265.27;231.69;220.55;194.35
04.01.2024;175.58;162.41;154.79;129.94;129.95;151.77;208.43;258.96;968.28;972.49;928.83;891.87;859.11;836.54;846.34;865.65;891.74;980.3;1036.17;992.71;265.27;231.69;220.55;194.35
05.01.2024;190.05;178.42;171.26;153.91;150.15;163.68;194.93;235.27;932.94;969.44;939.59;891.64;839.48;784.87;809.34;842.81;879.43;975.25;1030.34;976.71;263.6;241.25;235.61;220.98
06.01.2024;197.15;189.83;181.46;160.23;154.77;148.26;156.08;178.46;205.25;217.21;205.23;193.58;189.41;163.41;174.79;165.44;172.91;204.02;211.73;208.27;188.51;157.82;149.55;138.67
07.01.2024;115.02;105.72;102.5;87.57;81.89;82.62;92.23;98.45;119.27;146.92;158.82;164.62;165.94;151.13;152.48;153.82;154.38;184.76;208.95;206.15;192.79;177.22;178.8;162.42
08.01.2024;144.73;136.01;134.44;117.23;119.25;139.51;204.39;273.08;1031.07;1043.22;962.86;925.76;892;872.32;879.67;908.68;944.95;1025.32;1059.72;1011.24;271.43;240.81;233.98;213.89
09.01.2024;179.77;168.02;161.15;140.34;139.59;159.14;208.85;256.92;995.03;1000.25;954.56;921.26;882.17;854.72;860.86;877.37;901.49;987.54;1044.62;1000.23;259.48;227.53;217.26;194.65
10.01.2024;179.77;168.02;161.15;140.34;139.59;159.14;208.85;256.92;995.03;1000.25;954.56;921.26;882.17;854.72;860.86;877.37;901.49;987.54;1044.62;1000.23;259.48;227.53;217.26;194.65
11.01.2024;179.77;168.02;161.15;140.34;139.59;159.14;208.85;256.92;995.03;1000.25;954.56;921.26;882.17;854.72;860.86;877.37;901.49;987.54;1044.62;1000.23;259.48;227.53;217.26;194.65
12.01.2024;185.84;176.33;169.71;154.93;151.56;164.77;193.87;233.88;946.44;974.83;941.06;894.79;848.91;798.46;815.23;841.72;872.38;967.22;1023.19;973.4;253.3;232.72;226.05;213.27
13.01.2024;192.35;184.97;177.85;160.22;154.64;149.79;157.44;176.83;200.32;212.93;204.66;195.08;190.12;166.33;174.78;170.42;177.45;204.94;214.67;210.8;191.42;164.7;157.66;148.92
14.01.2024;132.18;122.54;119.42;104.21;99.1;99.6;107.89;113.91;132.48;156.43;166;170.36;169.16;152.97;153.99;155.89;157.8;187.49;210.9;209.67;195.07;179.74;178.29;161.54
15.01.2024;146.35;140.35;137.87;121.89;121.06;141.98;198.71;262.36;1015.44;1028.29;957.31;923.78;885.21;865.23;874.24;901.6;935.13;1018.76;1070.47;1022.61;263.75;235.04;227.88;208.68
16.01.2024;180.6;169.58;163.29;143.78;142.54;161.2;206.32;252.47;1005.86;1007.27;956.41;922.37;880.01;847.57;854.39;866.03;887.66;978.56;1042.12;1001.2;252.11;221.43;212.46;191.96
17.01.2024;180.6;169.58;163.29;143.78;142.54;161.2;206.32;252.47;1005.86;1007.27;956.41;922.37;880.01;847.57;854.39;866.03;887.66;978.56;1042.12;1001.2;252.11;221.43;212.46;191.96
18.01.2024;180.6;169.58;163.29;143.78;142.54;161.2;206.32;252.47;1005.86;1007.27;956.41;922.37;880.01;847.57;854.39;866.03;887.66;978.56;1042.12;1001.2;252.11;221.43;212.46;191.96
19.01.2024;181.61;172.01;165.79;152.03;147.69;161;190.06;229.62;946.83;962.92;933.26;880.48;834.63;787.14;797.14;821.82;844.73;933.62;991.12;960.54;243.53;223.5;217.32;205.14
20.01.2024;189.17;181.75;174;157.23;152.01;149.08;157.52;176.16;198.32;210.2;202.62;193.59;188.63;166.95;172.09;167.85;174.74;200.86;214.49;211.89;193.18;167.52;161.86;153.79
21.01.2024;141.17;132.01;128.84;114.52;107.76;108.42;115.51;121.42;138.09;158.64;166.41;171.1;169.44;153.88;153.73;155;159.35;186.33;212;212.29;196.45;180.72;179.63;162.75
22.01.2024;154.12;150.95;148.03;132.94;125.4;142.13;193.03;249.69;1030.21;1031.06;961.34;923.91;873.09;847.49;848.91;867.91;896.57;990.98;1060.19;1016.41;244.15;215.37;209.85;192.87
23.01.2024;177.5;168.57;164.14;153.25;150.62;165.84;202.63;241.95;1025.19;1019.87;954.03;915.65;866.48;824.78;829.91;841.21;863.39;960.16;1026.55;999.37;235.39;207.21;200.8;184
24.01.2024;177.5;168.57;164.14;153.25;150.62;165.84;202.63;241.95;1025.19;1019.87;954.03;915.65;866.48;824.78;829.91;841.21;863.39;960.16;1026.55;999.37;235.39;207.21;200.8;184
25.01.2024;177.5;168.57;164.14;153.25;150.62;165.84;202.63;241.95;1025.19;1019.87;954.03;915.65;866.48;824.78;829.91;841.21;863.39;960.16;1026.55;999.37;235.39;207.21;200.8;184
26.01.2024;173.81;165.81;160.49;150.85;147.81;160.4;187.8;229.62;993.81;978.76;932.6;875.57;830.63;779.41;770.35;785.66;811.4;898.07;961.95;958.68;226.49;205.76;201.39;190.8
27.01.2024;186.45;176.78;168.92;156.71;152.13;155.17;162.11;175.26;188.6;201.2;198.92;192.6;186.2;171.36;165.42;164.13;170.88;195.26;213.56;213.32;194.05;174.97;173.65;169.8
28.01.2024;165.87;154.45;147.97;131.53;125.98;124.62;130.82;138.07;146.72;165.29;170.43;173.22;171.75;154.92;150.63;153.48;160.75;186.55;217.05;222.33;200.88;185.95;186.06;174.52
29.01.2024;166.72;164.72;161.57;148.32;142.43;161.63;207.1;251;1068.77;1047.61;988.53;939.87;892.23;867.45;866.04;874.2;898.73;1001.8;1085.69;1041.5;239.16;213.44;208.06;195.81
30.01.2024;187.51;180.85;177.14;166.99;163.89;176.87;206.66;245.51;1070.06;1049.73;977.67;931.66;874.71;829.82;831.19;843.57;873.6;978.57;1063.59;1037.66;236.04;209.47;205.07;193.45
31.01.2024;187.51;180.85;177.14;166.99;163.89;176.87;206.66;245.51;1070.06;1049.73;977.67;931.66;874.71;829.82;831.19;843.57;873.6;978.57;1063.59;1037.66;236.04;209.47;205.07;193.45
01.02.2024;205.21;197.92;193.86;182.75;179.36;193.57;226.17;268.68;1095.9;1075.08;1001.28;954.16;895.83;849.86;851.26;863.94;894.69;1002.2;1089.27;1062.71;258.32;229.24;224.42;211.7
02.02.2024;198.19;189.31;184.41;175.69;171.73;183.16;212.9;255.86;1048.6;1028.87;979.54;919.89;867.17;816.88;808.86;808.01;833.31;922.71;990.93;998.68;244.37;224;218.16;207.38
03.02.2024;208.96;199.08;191.15;175.45;169.3;173.09;180.81;194.92;209.96;223.93;218.83;209.49;201.55;187.54;181.58;184.49;193.43;219.35;242.29;242.78;221.84;202.96;200.39;194.28
04.02.2024;195.99;184.59;177.4;162.5;156.37;156.56;163.2;168.2;174.67;190.89;194.62;194.57;191.95;172.06;162.65;165.62;178.05;203.52;237.2;243.59;220.35;202.38;200.98;187.55
05.02.2024;180.4;179.79;175.07;158.62;151.6;171.79;212.5;260.04;1067.44;1049.41;985.43;932.34;881.12;851.75;840.43;842.25;873.43;987.51;1090.28;1064.7;255.21;229.98;221.69;209.8
06.02.2024;197.72;189.09;184.07;173.8;170.24;183.89;217.16;257.88;1075.31;1049.69;970.53;922.83;868.91;818.46;818.28;825.66;860.12;963.94;1061;1048.43;248.31;221.81;215.52;203.19
07.02.2024;197.72;189.09;184.07;173.8;170.24;183.89;217.16;257.88;1075.31;1049.69;970.53;922.83;868.91;818.46;818.28;825.66;860.12;963.94;1061;1048.43;248.31;221.81;215.52;203.19
08.02.2024;197.72;189.09;184.07;173.8;170.24;183.89;217.16;257.88;1075.31;1049.69;970.53;922.83;868.91;818.46;818.28;825.66;860.12;963.94;1061;1048.43;248.31;221.81;215.52;203.19
09.02.2024;190.38;181.3;178.52;167.43;160.02;173.22;201.72;242.07;1005.67;977.61;933.93;876.86;826.49;781.45;772.11;762.74;780.66;876.25;953.54;975.51;233.03;215.11;210.48;201.4
10.02.2024;196.19;186.22;181.08;164.66;158.94;161.97;172.24;187.3;199.62;214.11;205.69;196.47;188.83;171.07;163.86;167.99;174.88;199.08;227.71;231.16;211.01;190.36;190.59;183.5
11.02.2024;180.74;169.47;161.8;145.25;140.41;141.49;145.05;151.92;161.54;176.4;173.31;173.7;169.55;147.22;137;142.94;155.5;182.88;218.58;226.92;203.78;184.8;184.6;172.67
12.02.2024;166.44;165.72;160.79;143.08;137.1;161.31;200.78;246.69;1035.18;994.31;941.57;884.58;820.43;789.29;776.16;773.14;812.19;925.57;1048.74;1046.21;242.34;218.43;210.9;200.97
13.02.2024;192.17;184.01;179.9;170.35;166.88;179.73;213.19;250.77;1066.18;1026.31;941.71;883.22;832.1;786.31;786.39;787.26;820.75;929.15;1042.55;1058.61;242.52;217.83;212.05;199.58
14.02.2024;192.17;184.01;179.9;170.35;166.88;179.73;213.19;250.77;1066.18;1026.31;941.71;883.22;832.1;786.31;786.39;787.26;820.75;929.15;1042.55;1058.61;242.52;217.83;212.05;199.58
15.02.2024;192.17;184.01;179.9;170.35;166.88;179.73;213.19;250.77;1066.18;1026.31;941.71;883.22;832.1;786.31;786.39;787.26;820.75;929.15;1042.55;1058.61;242.52;217.83;212.05;199.58
16.02.2024;194.8;183.6;180.49;169.74;162.6;175.21;205.08;245.94;1046.25;1003.09;953.49;879.29;826.37;778.66;770.52;760.03;775.57;869.84;953.53;1010.49;236.03;216.63;213.27;204.4
17.02.2024;194.68;183.39;179.94;162.79;156.46;159.42;169.65;186.4;197.5;209.73;198.44;187.22;179.47;163.24;155.1;158.19;165.2;191.67;224.12;233.48;212.04;188.05;187.82;180.28
18.02.2024;178.09;167.22;160.49;145.43;141.11;142.52;146.18;152.19;158.61;171.37;166.72;166.76;164.09;142.52;129.54;138.14;152.52;178.22;219.21;232.82;210.18;188.32;189.88;179.03
19.02.2024;172.54;170;165.32;148.03;144.57;166.58;209.91;253.73;1084.07;1019.68;948.67;881.84;820.83;787.84;768.89;762.32;808.55;919.89;1050.48;1067.15;242.98;218.51;210.86;202.14
20.02.2024;192.99;185.43;181.04;173.1;170.37;182.37;216.97;253.54;1086.67;1035.5;946.86;882.45;833.87;793.11;791.91;798.81;833.06;938.52;1065.87;1102.16;244.49;220.36;213.37;200.96
21.02.2024;192.99;185.43;181.04;173.1;170.37;182.37;216.97;253.54;1086.67;1035.5;946.86;882.45;833.87;793.11;791.91;798.81;833.06;938.52;1065.87;1102.16;244.49;220.36;213.37;200.96
22.02.2024;192.99;185.43;181.04;173.1;170.37;182.37;216.97;253.54;1086.67;1035.5;946.86;882.45;833.87;793.11;791.91;798.81;833.06;938.52;1065.87;1102.16;244.49;220.36;213.37;200.96
23.02.2024;199.51;189.12;185.58;175.46;170.81;184;213.75;251.18;1074.93;1028.92;973.58;906.34;854.14;800.59;796.97;782.83;805.66;908.86;995.93;1045.36;240.82;223.28;221.19;212.81
24.02.2024;203.85;191.44;189.08;169.67;165.92;168.99;180.49;195.6;204.43;214.23;201.53;187.33;179.47;161.72;156.92;160.11;169.51;198.81;230.4;242.3;218.42;194.3;196.08;188.16
25.02.2024;184.11;169.23;162.08;146.54;145.29;146.78;150.29;155.68;160.03;174.23;167.19;165.26;162.5;138.97;125.3;136.2;151.18;180.94;221.56;239.3;217.87;194.13;193.97;184.12
26.02.2024;169.24;165.56;160.48;143.8;143.74;166.63;210.12;256.73;1107.47;1009.64;924.79;848.46;782.59;743.29;722.37;718.04;771.93;905.71;1069.25;1110.23;242.77;216.31;205.48;193.56
27.02.2024;195.24;186.3;181.13;172.66;171.01;184.07;222.74;261.64;1123.6;1057.46;969.17;900.1;846.74;805.16;801.45;802.88;846.86;971.74;1109.25;1168.45;254.07;226.71;219.29;207.4
28.02.2024;195.24;186.3;181.13;172.66;171.01;184.07;222.74;261.64;1123.6;1057.46;969.17;900.1;846.74;805.16;801.45;802.88;846.86;971.74;1109.25;1168.45;254.07;226.71;219.29;207.4
29.02.2024;195.24;186.3;181.13;172.66;171.01;184.07;222.74;261.64;1123.6;1057.46;969.17;900.1;846.74;805.16;801.45;802.88;846.86;971.74;1109.25;1168.45;254.07;226.71;219.29;207.4
01.03.2024;193.13;180.9;176.5;164.04;158.77;177.64;214.58;249.9;833.33;799.03;760.84;701.55;662.44;626;629.97;622.64;643.28;729.86;798.35;846.15;247.19;226.1;225.05;217.75
02.03.2024;205.05;192.24;189.31;169.4;166.61;169.4;181.64;195.92;205.79;213.74;197.8;183.79;176.46;157.9;152.67;156.92;168.1;202.63;237.24;251.67;226.04;201.25;202.97;193.57
03.03.2024;185.82;172.4;166.68;154.75;152.12;157.57;160.16;162.85;166;174.31;163.46;160.5;160.01;137.81;129.22;138.49;153.39;186.48;228.55;251.08;236.63;209.95;206.67;194.73
04.03.2024;180.41;175.55;169.01;154.37;152.99;174.3;221.78;264.47;880.03;804.03;733.56;676.15;628.04;588.21;571.67;574.61;621.92;731.07;862.28;928;254.09;226.28;213.31;198.97
05.03.2024;194.55;185.63;179.78;171.34;169.72;183.62;223.22;259.57;872.55;813.87;736.62;687.81;649.61;621.02;624.45;624.23;664.46;760.15;869.44;941.39;256.41;227.45;219.86;206.05
06.03.2024;194.55;185.63;179.78;171.34;169.72;183.62;223.22;259.57;872.55;813.87;736.62;687.81;649.61;621.02;624.45;624.23;664.46;760.15;869.44;941.39;256.41;227.45;219.86;206.05
07.03.2024;194.55;185.63;179.78;171.34;169.72;183.62;223.22;259.57;872.55;813.87;736.62;687.81;649.61;621.02;624.45;624.23;664.46;760.15;869.44;941.39;256.41;227.45;219.86;206.05
08.03.2024;184.13;173.42;169.27;157.67;151.75;169.79;209.08;239.56;802.36;750.79;698.76;637.22;606.64;568.64;564.39;566.01;593.72;697.09;776.9;840.19;238.81;214.89;215.13;206.69
09.03.2024;188.79;173.65;169.82;152.79;151.92;155.53;168.23;183.22;189.57;190.53;175.93;161.11;168.44;147.82;138.54;144.05;147.25;183.96;223.46;244.25;220.62;194.45;196.68;189.25
10.03.2024;179.03;164.48;159.63;147.74;145.52;148.18;151.8;157.31;160.23;168.28;156.72;153.62;148.1;130.91;127.41;134.34;146;182.78;225.79;253.91;240.66;214.6;209.74;197.49
11.03.2024;185.16;178.66;171.49;159.31;158.03;178.53;227.69;268.72;902.93;821.23;740.07;672.19;639.16;589.08;567.35;585.45;626.27;735.24;880.19;973.09;266.35;234.73;218.47;201.67
12.03.2024;197.19;187.88;183.27;176.37;174.73;188.55;227.54;264.78;898.21;822.29;739.89;685.74;645.66;613.78;611.65;615.74;659.06;762.78;882.71;984.86;262.58;230.33;222.51;207.33
13.03.2024;197.19;187.88;183.27;176.37;174.73;188.55;227.54;264.78;898.21;822.29;739.89;685.74;645.66;613.78;611.65;615.74;659.06;762.78;882.71;984.86;262.58;230.33;222.51;207.33
14.03.2024;197.19;187.88;183.27;176.37;174.73;188.55;227.54;264.78;898.21;822.29;739.89;685.74;645.66;613.78;611.65;615.74;659.06;762.78;882.71;984.86;262.58;230.33;222.51;207.33
15.03.2024;181.65;169.93;162.25;151.97;146.85;165.05;213.57;242.73;820.88;759.85;700.85;642.41;593.61;540.75;550.7;547.92;553.72;696.5;782.73;859.39;239.62;215.1;213.52;205.38
16.03.2024;190.65;172.99;166.54;149.12;146.82;151.11;162.45;174.78;181.31;178.5;162.42;148.08;157.78;139.9;133.45;135.54;141.74;179.85;222.05;244.28;221.82;195.17;194.37;186.31
17.03.2024;179.59;163.49;158.33;149.58;147.17;149.14;153.07;159.73;160.19;164.46;153.6;149.54;149.06;127.72;120.11;124.5;138.63;169;220.27;257.08;249.39;225.93;220.58;206.62
18.03.2024;192.63;184.26;178.06;167.98;164.42;183.3;234.94;278.42;970.24;863.14;762.34;685.38;646.33;597.2;560.08;580.97;614.38;722.47;883.97;1004.04;277.71;246.65;226.24;205.32
19.03.2024;206.02;194.97;190.13;183.5;182.75;197.5;238.32;278.85;960.79;873.28;777.74;723.41;681.67;643.05;638.82;643.18;684.36;783.13;906.15;1022.79;275.86;241.35;231.5;216.66
20.03.2024;206.02;194.97;190.13;183.5;182.75;197.5;238.32;278.85;960.79;873.28;777.74;723.41;681.67;643.05;638.82;643.18;684.36;783.13;906.15;1022.79;275.86;241.35;231.5;216.66
21.03.2024;206.02;194.97;190.13;183.5;182.75;197.5;238.32;278.85;960.79;873.28;777.74;723.41;681.67;643.05;638.82;643.18;684.36;783.13;906.15;1022.79;275.86;241.35;231.5;216.66
22.03.2024;184.98;171.46;165.05;155.23;150.38;167.6;219.67;253.28;878.23;799.19;725.8;682.41;633.19;577.43;574.61;568.97;572.86;708.48;796.22;869.77;248.98;224.78;221.73;210.26
23.03.2024;200.9;182.72;174.74;157.43;156.44;161.68;173.58;183.52;191.66;187.95;169.35;154.82;164.68;145.3;137.89;137.67;142.46;177.14;220.32;241.43;227.98;206.84;206.03;196.68
24.03.2024;188.64;168.68;161.84;154.51;149.16;149.29;153.7;160.64;163.62;162.87;150.43;145.37;147.52;142.66;128.41;128.37;141.14;163.63;216.85;255.85;261.99;242.47;240.2;210.83
25.03.2024;196.9;185.5;183.64;173.93;170.54;197.24;243.86;349.01;1226.34;928.64;808.81;713.22;676.41;616.78;574.16;595.55;618.75;711.39;870.8;1006.18;281.53;253.05;235.93;217.2
26.03.2024;210.36;197.13;191.65;184.44;181.7;195.98;237.02;277.22;984.39;889.98;786.94;731.95;702.16;655.55;642.22;633.25;667.86;749.66;860.2;980.4;273.28;241.29;233.12;224.14
27.03.2024;210.36;197.13;191.65;184.44;181.7;195.98;237.02;277.22;984.39;889.98;786.94;731.95;702.16;655.55;642.22;633.25;667.86;749.66;860.2;980.4;273.28;241.29;233.12;224.14
28.03.2024;210.36;197.13;191.65;184.44;181.7;195.98;237.02;277.22;984.39;889.98;786.94;731.95;702.16;655.55;642.22;633.25;667.86;749.66;860.2;980.4;273.28;241.29;233.12;224.14
29.03.2024;173.43;156.83;147.69;136.12;138.08;146.48;169.34;205.57;736.8;761.35;721.23;712.64;672.74;627.14;603.91;541.26;534.69;591.57;670.2;720.13;217.81;217.17;218.89;211.03
30.03.2024;196.88;177.07;170;155.81;151.83;157.15;168.31;176.68;185.58;185.83;164.66;152.28;164.63;145.72;132.85;131.73;136.07;166.38;208.24;230.41;225.13;206.35;204.47;199.19
31.03.2024;184.02;158.2;;131.48;114.52;114.11;117.38;122.01;142.04;166.96;170.71;167.56;173.63;133.52;104.92;88.85;87.34;113.2;176;198.18;232.36;229.38;235.32;219.67
01.04.2024;96.01;75.54;67.58;61.07;58.04;66.1;67.67;68.03;125.98;129.1;122.91;124.48;123.63;97.96;67.13;46.44;52.45;85.74;114.03;159.11;122.96;126.53;123;120
02.04.2024;143.12;133.65;130.37;125.88;123.73;132.34;158.17;184.36;217.44;195.9;171.2;159.93;154.49;143.54;139.82;137.27;140.88;153.64;176.57;204.06;179.03;161.4;155.68;149.43
03.04.2024;143.12;133.65;130.37;125.88;123.73;132.34;158.17;184.36;217.44;195.9;171.2;159.93;154.49;143.54;139.82;137.27;140.88;153.64;176.57;204.06;179.03;161.4;155.68;149.43
04.04.2024;143.12;133.65;130.37;125.88;123.73;132.34;158.17;184.36;217.44;195.9;171.2;159.93;154.49;143.54;139.82;137.27;140.88;153.64;176.57;204.06;179.03;161.4;155.68;149.43
05.04.2024;134.32;122.35;121.09;116.44;112.25;118.7;149.33;172.37;202.11;188.88;170.59;163.92;151.89;137.98;131.33;124.88;118.54;144.02;165.78;188.1;166.16;156.66;152.56;144.72
06.04.2024;134.11;119.63;114.99;106.58;101.81;104.75;113.31;118.9;125.53;124.24;109.58;101.12;109.29;95.06;84.45;83.15;86.19;101.59;129.16;146.39;148.29;139.91;138.39;135.12
07.04.2024;136.44;121.14;119.24;112.02;107.15;105.4;109.09;113.07;118.3;112.99;105.84;100.62;102.34;93.09;81.61;79.4;86.7;93.21;130.02;156.06;167.99;161.82;161.77;141.26
08.04.2024;133.6;125.03;125.2;117.76;115.55;135.4;164.35;235.2;280;216.91;188.04;165.09;154.28;152.06;138.83;138.68;137.26;143.92;181.78;211.58;191.54;175.86;164.68;152.25
09.04.2024;143.31;133.22;129.5;124.72;122.9;131.85;157.78;183.6;220.81;198.95;176.34;165.11;158.96;148.11;142.41;138.44;138.2;148.15;172.41;199.33;178.11;164.66;157.27;151.11
10.04.2024;143.31;133.22;129.5;124.72;122.9;131.85;157.78;183.6;220.81;198.95;176.34;165.11;158.96;148.11;142.41;138.44;138.2;148.15;172.41;199.33;178.11;164.66;157.27;151.11
11.04.2024;143.31;133.22;129.5;124.72;122.9;131.85;157.78;183.6;220.81;198.95;176.34;165.11;158.96;148.11;142.41;138.44;138.2;148.15;172.41;199.33;178.11;164.66;157.27;151.11
12.04.2024;144.13;131.35;129.42;123.58;119.46;127.05;156.28;178.9;212.23;201;183.32;177.12;164.75;150.92;143.65;135.98;128.22;146.93;168.32;188.99;169.98;164.56;158.6;150.03
13.04.2024;142.06;129.37;125.44;116.7;109.83;111.9;120.52;124.13;131.66;135.84;121.87;115.39;115.01;101.93;91.59;84.73;91.45;105.65;130.1;144.4;150.57;146.35;145.24;140.54
14.04.2024;139.01;123.17;122.52;113.7;108.51;107.71;109.87;112.91;119.91;115.23;105.53;100.19;105.71;92.19;81.62;79.52;83.59;86.91;127.35;152.83;168.71;166.6;166.7;145.34
15.04.2024;135.51;127.16;128.26;121.19;118.43;137.91;167.2;235.72;282.35;218.24;188.97;169.51;155.71;155.5;144.02;140.71;137.88;142.03;180.79;206.55;186.24;175.38;166.16;153.06
16.04.2024;145.17;134.04;129.34;124.27;122.7;131.81;157.98;182.34;220.64;201.77;180.22;170.13;165.95;155.01;148.94;143.22;140.89;149.01;170.96;194.94;177.35;167.86;159.79;154.45
17.04.2024;145.17;134.04;129.34;124.27;122.7;131.81;157.98;182.34;220.64;201.77;180.22;170.13;165.95;155.01;148.94;143.22;140.89;149.01;170.96;194.94;177.35;167.86;159.79;154.45
18.04.2024;145.17;134.04;129.34;124.27;122.7;131.81;157.98;182.34;220.64;201.77;180.22;170.13;165.95;155.01;148.94;143.22;140.89;149.01;170.96;194.94;177.35;167.86;159.79;154.45
19.04.2024;149.33;137.04;135.62;130.48;128.42;135.31;159.57;182.74;219.52;208.16;190.2;183.07;175.94;163.82;152.58;145.86;143.03;151.42;172.08;190.4;173.39;169.78;164.38;154.08
20.04.2024;144.18;132.12;129.51;122.26;116.82;118.99;126.85;131.14;139.28;143.42;131.8;125.63;123.29;110.49;98.67;92.4;96.31;109.73;132.11;146.89;156.6;156.98;156.03;150.35
21.04.2024;145.56;127.53;125.8;117.4;111.54;109.91;113.58;114.62;121.76;117.62;109.74;105.18;107.69;93.65;81.21;77.13;79.67;92.76;127.1;151.09;169.67;171.35;173.1;150.8
22.04.2024;137.68;128;127.84;121.54;120.46;138.99;166.04;231.01;271.35;212.61;185.02;170.34;161.48;158.75;149.16;144.76;141.53;145.35;180.01;203.61;183.71;174.25;167.37;152.71
23.04.2024;141.63;130.57;125;118.84;117.09;126.7;152.18;174.74;209.57;193.45;173.71;165.18;162.08;151.12;144.22;137.76;136.47;145.56;167.07;188.42;172.37;166.43;159.83;153.95
24.04.2024;141.63;130.57;125;118.84;117.09;126.7;152.18;174.74;209.57;193.45;173.71;165.18;162.08;151.12;144.22;137.76;136.47;145.56;167.07;188.42;172.37;166.43;159.83;153.95
25.04.2024;141.63;130.57;125;118.84;117.09;126.7;152.18;174.74;209.57;193.45;173.71;165.18;162.08;151.12;144.22;137.76;136.47;145.56;167.07;188.42;172.37;166.43;159.83;153.95
26.04.2024;148.69;137.88;135.43;129.78;127.81;136.43;158.92;176.55;208.29;198;183.3;175.77;169.51;157.02;146.29;139.39;137.25;146.54;167.42;186.31;167.34;166.02;161.37;153.04
27.04.2024;142.64;131.51;128.16;120.25;113.87;115.76;123.89;128.22;133.93;137.64;127.11;122.59;121.39;109.97;97.96;91.09;95.29;108.53;128.22;143.56;151.08;152.14;153.63;147.93
28.04.2024;131.89;113.47;109.99;98.82;94.47;93.75;95.38;97.09;103.42;114.31;105.3;101.12;101.86;71.8;61.33;55.71;60.1;75.11;115.81;140.16;153.27;156.23;156.53;142.88
29.04.2024;130.84;121.44;118.07;114.52;112.27;126.58;153.38;176.07;209.01;191.93;169.73;161.01;153.4;151.28;142.19;137.57;135.71;144.48;178.71;201.98;183.2;173.36;164.54;146.1
30.04.2024;139.35;128.98;123.27;116.99;116.74;126.9;151.93;173.86;203.48;188.1;171.1;164.71;159.04;148.16;142.36;136.25;135.71;147.59;171.05;192.67;173.51;168.27;161.73;150.99
01.05.2024;69.31;76.02;79.07;86.41;73.31;61.71;51.72;36.48;39.23;36.29;37.88;51.49;58.36;63.78;70.1;69.69;68.8;70.59;75.86;78.58;62.78;65.9;68.14;77.99
02.05.2024;127.81;118.3;113.06;107.31;107.07;116.39;139.35;159.46;202.84;187.52;170.56;164.19;158.54;147.69;141.92;135.83;135.29;147.13;170.52;192.07;159.14;154.34;148.34;138.49
03.05.2024;137.19;128.81;123.4;116.33;114.37;123.72;144;161.96;204.78;191.87;175.74;168.89;165.17;153.38;144.98;137.83;138.03;144.52;166.3;184.63;153.94;153.42;150.03;141.97
