DWH_REFERENZPREISE_CHE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
01.01.2024;177.28;152.93;136.41;123;115.18;132.22;169.67;202.52;203.37;218.45;220.45;221.94;217.18;206.46;208.35;210.76;218.57;257.93;265.64;254.76;235.97;217.71;212.09;194.85
02.01.2024;244.95;230.18;220.31;212.24;213.92;236.26;276.36;314.58;294.23;295.09;289.79;284.59;277.74;274.18;278.31;279.62;284.56;301.22;304.97;297.07;313.58;293.95;282.02;257.68
03.01.2024;244.95;230.18;220.31;212.24;213.92;236.26;276.36;314.58;294.23;295.09;289.79;284.59;277.74;274.18;278.31;279.62;284.56;301.22;304.97;297.07;313.58;293.95;282.02;257.68
04.01.2024;244.95;230.18;220.31;212.24;213.92;236.26;276.36;314.58;294.23;295.09;289.79;284.59;277.74;274.18;278.31;279.62;284.56;301.22;304.97;297.07;313.58;293.95;282.02;257.68
05.01.2024;251.21;242.34;233.55;229.29;227.78;242.15;272.21;313.49;298.38;298.37;292.04;285.72;276.09;261.12;263.45;271.49;284.9;300.67;307.84;299.24;309.73;286.14;280.79;264.97
06.01.2024;276.71;260.88;252.43;247.76;242.18;253.56;262.53;282.1;293.1;291.31;294.63;290.54;288.49;281.63;285.8;286.55;297.93;314.88;322.52;319.88;305.79;287.13;286.01;275.76
07.01.2024;244.96;230.23;214.56;203.75;199.1;200.98;213.94;222.2;229.27;246.87;246.79;243.65;242.84;226.69;227.37;238.79;252.06;276.31;284.07;281.83;268.18;259.04;249.73;233.86
08.01.2024;169.54;150.75;140.51;128.63;139.24;189.82;235.35;291.02;287.73;287.76;281.76;277.58;269.67;261.72;268.03;276.33;285.86;299.52;307.23;296.92;305.92;279.01;263.47;246.83
09.01.2024;243.69;230.81;222.44;215.89;217;236.27;273.04;311.89;300.39;301.22;293.7;286.35;277.93;273.64;276.24;278.01;283.54;301.38;306.37;297.14;306.83;286.02;275.65;254.94
10.01.2024;243.69;230.81;222.44;215.89;217;236.27;273.04;311.89;300.39;301.22;293.7;286.35;277.93;273.64;276.24;278.01;283.54;301.38;306.37;297.14;306.83;286.02;275.65;254.94
11.01.2024;243.69;230.81;222.44;215.89;217;236.27;273.04;311.89;300.39;301.22;293.7;286.35;277.93;273.64;276.24;278.01;283.54;301.38;306.37;297.14;306.83;286.02;275.65;254.94
12.01.2024;245.11;237.02;229.48;225.11;223.76;238.11;265.67;305.28;297.85;298.34;290.97;285.16;275.23;260.86;261.46;268.68;280.18;296.93;304.54;296.36;300.93;277.24;271.1;256.94
13.01.2024;264.6;251.32;242.95;237.49;232.49;241.92;252.42;269.8;280.86;282.14;283.86;279.61;275.64;268.86;270.81;272.29;282.86;301.69;309.73;307.3;293.22;274.4;272.7;263.66
14.01.2024;240.95;227.87;214.82;205.47;199.8;201.86;212.47;220.57;228.02;243.43;243.43;240.57;239.23;224.12;225.42;236.03;247.6;268.86;279.16;277.73;264.74;254.38;246.65;233.54
15.01.2024;180.25;163.37;154.78;144.59;153.4;196.83;238.33;289.54;287.95;287.88;280.8;275.68;267.19;260.72;265.89;274.26;283.76;299.06;310.3;299.12;302.28;276.39;260.94;245.41
16.01.2024;243.56;231.93;224.11;217.73;218.72;236.72;271.84;310.03;303.99;304.01;294.72;286.51;276.71;271.38;273.93;276.95;283.27;300.76;308.17;298.8;303.29;282.2;271.82;252.95
17.01.2024;243.56;231.93;224.11;217.73;218.72;236.72;271.84;310.03;303.99;304.01;294.72;286.51;276.71;271.38;273.93;276.95;283.27;300.76;308.17;298.8;303.29;282.2;271.82;252.95
18.01.2024;243.56;231.93;224.11;217.73;218.72;236.72;271.84;310.03;303.99;304.01;294.72;286.51;276.71;271.38;273.93;276.95;283.27;300.76;308.17;298.8;303.29;282.2;271.82;252.95
19.01.2024;244.25;235.87;228.34;224.45;223.08;237.84;266.41;302.41;298.08;297.37;289.79;282.37;271.71;259.08;259.34;266.46;277.81;292.94;301.68;294.1;295.88;272.59;265.48;252.03
20.01.2024;258.95;246.68;238.76;233.2;228.31;237.42;248.42;266.34;276.3;278.21;277.81;272.45;266.97;260.06;262.54;264.76;276.31;295.43;303.28;301.12;287.13;268.62;265.41;256.12
21.01.2024;239.14;225.93;213.78;204.9;199.15;201.57;211.69;220.68;229.02;242.69;241.16;239.09;237.47;222.71;223.35;233.67;245.87;266.76;278.95;277.45;265.57;253.42;245.69;232.56
22.01.2024;211.12;197.07;189.64;182.11;187.36;225;264.16;307.42;309.04;306.41;296.68;290.63;278.64;274.27;276.23;284.75;293.03;308.89;319.53;308.55;303.23;279.41;266.91;250.93
23.01.2024;243.73;233.72;227.58;222.04;222.66;237.4;270.48;307.26;309.29;304.92;293.7;284.23;272.03;266.57;268.9;273.65;281.56;299.49;309.79;301.13;296.88;274.98;265.21;252.26
24.01.2024;243.73;233.72;227.58;222.04;222.66;237.4;270.48;307.26;309.29;304.92;293.7;284.23;272.03;266.57;268.9;273.65;281.56;299.49;309.79;301.13;296.88;274.98;265.21;252.26
25.01.2024;243.73;233.72;227.58;222.04;222.66;237.4;270.48;307.26;309.29;304.92;293.7;284.23;272.03;266.57;268.9;273.65;281.56;299.49;309.79;301.13;296.88;274.98;265.21;252.26
26.01.2024;245.16;238.01;230.39;225.82;224.24;239.17;270.15;300.45;306.95;303.95;294.09;283.21;271.77;263.75;263.25;268.09;276.82;290.92;298.36;292.01;287.16;265.05;256.76;246.05
27.01.2024;247.74;240.75;234.07;228.11;224.71;229.05;240.41;252.45;263.65;270.22;263.78;256.61;246.67;239.27;240.81;246.12;257.78;277.58;287.55;286.35;272.13;255.39;249.65;240.03
28.01.2024;244.05;234.2;227.34;219.27;215.13;216.37;224.85;231.94;238.75;247.52;246.3;244.18;240.65;229.09;229.69;237.94;248.7;267.04;281.86;281.92;274.3;259.55;253.76;242.56
29.01.2024;223.37;216.04;212.09;206.95;209.76;231.67;269.62;307.81;314.65;311.44;299.48;290.3;277.25;272.59;274.61;281.97;290.3;309.4;324.49;315.09;302.53;279.54;268.56;252.51
30.01.2024;241.95;234.1;229.02;224.96;225.2;238.53;268.87;305.91;317.28;309.42;294.15;282.44;268.65;262.48;264.39;271.74;281.57;300.55;313.83;305.59;291.63;268.09;258.77;246.54
31.01.2024;241.95;234.1;229.02;224.96;225.2;238.53;268.87;305.91;317.28;309.42;294.15;282.44;268.65;262.48;264.39;271.74;281.57;300.55;313.83;305.59;291.63;268.09;258.77;246.54
01.02.2024;266.09;257.45;251.87;247.4;247.67;262.33;295.7;336.44;336.33;328;311.81;299.4;284.77;278.24;280.27;288.06;298.47;318.6;332.68;323.94;320.73;294.84;284.59;271.13
02.02.2024;261.59;254.07;248.72;244.73;243.31;256.76;290.79;322.65;326.38;321.44;307.87;295.46;279.91;271.53;272.74;280.34;290.27;304.1;315.02;309.42;308.28;285.93;277.39;263.23
03.02.2024;265.09;256.47;248.08;242.65;238.53;242.72;255.93;270.84;282.83;287.62;277.42;268.02;257.87;249.51;250.93;256.87;269.52;292.89;302.96;302.39;287.75;273.19;266.07;255.14
04.02.2024;258.68;249.45;243.39;235.73;230.74;232.99;240.97;248.84;255.02;261.42;257.66;255.52;248.74;234.92;236.35;244.7;258.84;282.91;300.48;301.29;293.38;277.06;271.38;259.72
05.02.2024;248.83;238.77;234.79;230.39;233.12;250.42;290.85;325.99;324.83;321.03;308.09;297.73;282.35;278.11;280.74;288.63;299.11;317.11;335.36;327.46;322.06;297.77;287.93;269.88
06.02.2024;260.9;252.4;246.77;243.47;243.99;257.78;290.52;326.65;331.31;322.64;306.03;293.14;277.56;271.65;273.51;282.01;292.89;311.2;326.98;319.51;312.07;288.48;278.69;264.98
07.02.2024;260.9;252.4;246.77;243.47;243.99;257.78;290.52;326.65;331.31;322.64;306.03;293.14;277.56;271.65;273.51;282.01;292.89;311.2;326.98;319.51;312.07;288.48;278.69;264.98
08.02.2024;260.9;252.4;246.77;243.47;243.99;257.78;290.52;326.65;331.31;322.64;306.03;293.14;277.56;271.65;273.51;282.01;292.89;311.2;326.98;319.51;312.07;288.48;278.69;264.98
09.02.2024;254.08;247.77;242.83;238.72;238.38;250.23;283.2;310.95;315.67;310.58;297.55;285.69;270.54;261.59;262.97;269.24;279.89;292.62;305.74;301.87;298.97;276.66;268.06;254.91
10.02.2024;259.85;251.79;243.67;238.35;234.52;238.85;250.2;264.79;273.56;277.54;266.84;257.94;247.42;239.68;240.93;247.99;259.45;278.61;291.83;293.49;281.64;267.74;260.23;248.29
11.02.2024;250.72;241.72;234.48;227.82;222.6;224.63;231.89;237.49;244.68;249.43;242.47;238.82;231.12;214.81;214.67;228.64;248.39;272.97;290.95;291.99;284.19;269.08;262.99;251.38
12.02.2024;239.06;228.23;223.85;220.52;224.08;242.81;283.05;314.1;313.89;307.55;293.96;284.65;268.94;265.72;268.8;277.65;289.21;304.56;322.65;316.72;309.1;287.54;277.28;261.21
13.02.2024;256.93;248.21;242.66;238.83;239.41;253.76;287.29;320.46;324.48;312.14;297.23;284.68;268.98;263.62;266.44;275.47;286.5;304.56;323.27;318.43;307.03;285.06;275.25;261.11
14.02.2024;256.93;248.21;242.66;238.83;239.41;253.76;287.29;320.46;324.48;312.14;297.23;284.68;268.98;263.62;266.44;275.47;286.5;304.56;323.27;318.43;307.03;285.06;275.25;261.11
15.02.2024;256.93;248.21;242.66;238.83;239.41;253.76;287.29;320.46;324.48;312.14;297.23;284.68;268.98;263.62;266.44;275.47;286.5;304.56;323.27;318.43;307.03;285.06;275.25;261.11
16.02.2024;257.68;250.89;246.22;242.2;241.93;252.91;288.85;314.3;319.82;309.9;297.62;284.34;268.26;260.56;264.23;270.38;280.57;292.12;307.38;304.48;299.56;281.2;272.74;259.72
17.02.2024;266.4;258.21;250.7;244.89;241.54;245.4;254.59;269.69;276.81;278.82;266.64;256.12;244.99;236.75;238.55;247.61;258.83;277.6;292.69;294.14;284.3;271.75;264.1;250.73
18.02.2024;251.39;241.17;233.87;226.6;222.87;223.66;230.64;238.08;244.17;245.86;235.4;230.99;222.64;205.43;203.54;218.81;242.88;271.01;292.23;293.85;286.23;272.25;264.2;250.37
19.02.2024;238.51;228.63;223.7;219.53;223.43;242.85;287.54;320.87;323.95;311.45;296.88;286.23;269.72;265.24;268.85;277.09;288.74;304.13;325.16;320.03;308.9;289.2;279.59;263.69
20.02.2024;255.3;247;241.2;237.19;237.46;251.88;287.34;319.7;325.59;309.38;294.21;281.82;266.27;260.89;263.86;273.21;285.24;304.04;326.85;324.21;306.85;284.01;273.66;258.65
21.02.2024;255.3;247;241.2;237.19;237.46;251.88;287.34;319.7;325.59;309.38;294.21;281.82;266.27;260.89;263.86;273.21;285.24;304.04;326.85;324.21;306.85;284.01;273.66;258.65
22.02.2024;255.3;247;241.2;237.19;237.46;251.88;287.34;319.7;325.59;309.38;294.21;281.82;266.27;260.89;263.86;273.21;285.24;304.04;326.85;324.21;306.85;284.01;273.66;258.65
23.02.2024;259.13;253.08;248.01;243.8;243.82;255.16;290.01;317.33;324.8;313.75;299.95;287.82;270.81;263.15;268.69;274.89;283.71;297.27;314.14;313.12;303.02;287.4;278.99;265.88
24.02.2024;275.55;267;259.2;253.25;248.65;251.34;261.76;274.04;283.19;283.7;270.95;259.46;247.87;239.59;240.02;247.25;260.08;279.93;297.78;301.01;292.05;278.96;271.81;258.7
25.02.2024;259.41;249.22;240.54;233.41;229.63;229.71;237.89;242.3;243.42;244.66;234.57;227.5;219.12;199.09;196.98;214.09;244.31;273.81;296.69;300.48;291.38;276.98;270.34;258.9
26.02.2024;245.57;233.66;229.77;226.58;229.81;250.79;294.06;326.55;332.07;315.43;297.78;288.84;272.98;269.06;271.85;278.65;291.51;309.49;333.5;330.51;312.75;294.08;284.07;269.8
27.02.2024;266.89;256.69;250.91;245.74;246.2;263.12;300.26;332.81;339.57;321.72;306.69;294.44;277.26;272.02;274.49;284.48;296.41;315.17;340.19;340.44;319.37;295.74;286.03;270.23
28.02.2024;266.89;256.69;250.91;245.74;246.2;263.12;300.26;332.81;339.57;321.72;306.69;294.44;277.26;272.02;274.49;284.48;296.41;315.17;340.19;340.44;319.37;295.74;286.03;270.23
29.02.2024;266.89;256.69;250.91;245.74;246.2;263.12;300.26;332.81;339.57;321.72;306.69;294.44;277.26;272.02;274.49;284.48;296.41;315.17;340.19;340.44;319.37;295.74;286.03;270.23
01.03.2024;221.21;216;212.3;209.37;209.61;220.28;247.79;271.76;269.61;258.98;247.32;239.83;223.43;217.63;220.98;225.06;233.64;249.56;265.51;264.95;261.67;246.63;239.76;229.84
02.03.2024;232.92;224.74;218.09;213.35;208.93;211.28;219.98;231.16;237.46;235.8;223.52;212.41;201.98;193.22;194.56;203.12;215.98;239.17;255.32;257.58;249.98;233.84;228.49;217.81
03.03.2024;219.74;208.92;202.21;195.42;191.09;191.62;199.11;202.05;201.61;201.95;190.85;185.61;180.75;165.44;162.62;175.92;200.25;231.95;256.68;263.06;254.49;241.45;235.18;226
04.03.2024;215.06;204.71;200.69;198.15;201.11;219.66;253.96;279.43;277.26;261.96;248.07;238.65;227.01;224.17;225.86;230.94;241.58;257.32;280.11;279.87;269.71;253.36;244.48;231.62
05.03.2024;225.72;217.39;212.56;208.12;208.43;222.65;254.41;279.9;276.32;260.97;249.65;241.25;227.36;223.08;226.09;233.07;242.75;258.87;280.58;284.45;271.51;249.99;241.55;227.82
06.03.2024;225.72;217.39;212.56;208.12;208.43;222.65;254.41;279.9;276.32;260.97;249.65;241.25;227.36;223.08;226.09;233.07;242.75;258.87;280.58;284.45;271.51;249.99;241.55;227.82
07.03.2024;225.72;217.39;212.56;208.12;208.43;222.65;254.41;279.9;276.32;260.97;249.65;241.25;227.36;223.08;226.09;233.07;242.75;258.87;280.58;284.45;271.51;249.99;241.55;227.82
08.03.2024;217.18;212.38;207.87;205.74;207.37;217.67;241.68;264.47;262.35;252.04;241.98;235.78;220.4;216.41;220.07;219.49;225.63;243.64;259.58;261.26;253.28;239;232.57;224.19
09.03.2024;226.03;219.62;214.09;208.28;203.93;206.53;213.92;222.27;227.27;225.33;211.97;197.09;184.7;173.09;174.13;192.9;209.1;231.22;248.78;251.24;244.26;228.77;223.07;214.18
10.03.2024;216.32;205.55;199.28;191.84;188.3;189.61;194.85;198.02;198.32;198.95;186.3;180.31;177.29;162.63;153.19;172.13;194.6;223.91;248.75;259.37;253.44;238.81;231.25;222.13
11.03.2024;211.58;202.25;197.37;193.62;196.49;216.77;251.4;279.98;279.44;261.71;245.66;234.61;223.04;219.44;221.82;226.23;235.71;254.68;280.72;284.38;270.74;255.76;245.29;232.29
12.03.2024;225.99;217.32;213.01;208.21;208.15;222.2;256.27;282.26;279.48;260.05;247.05;238.67;224.82;220.59;224.11;230.76;240.39;258.9;283.69;293.04;274.61;250.66;241.68;227.25
13.03.2024;225.99;217.32;213.01;208.21;208.15;222.2;256.27;282.26;279.48;260.05;247.05;238.67;224.82;220.59;224.11;230.76;240.39;258.9;283.69;293.04;274.61;250.66;241.68;227.25
14.03.2024;225.99;217.32;213.01;208.21;208.15;222.2;256.27;282.26;279.48;260.05;247.05;238.67;224.82;220.59;224.11;230.76;240.39;258.9;283.69;293.04;274.61;250.66;241.68;227.25
15.03.2024;220.61;214.28;208.69;205.5;206.8;219.79;243.98;268.7;268.03;255.21;245.46;237.85;222.84;220.13;223.79;224.13;229.33;246.88;264.6;269.47;255.52;241.74;234.87;227.33
16.03.2024;224.58;218.66;214.18;209.22;204.99;206.65;214.29;220.8;225.97;221.7;206.95;189.93;176.92;160.25;159.09;176.78;202.22;229.48;246.58;249.64;242.63;228.05;221.96;214.43
17.03.2024;216.12;205.96;201.3;194.14;190.99;191.36;195.11;198.39;198.02;194.78;183.13;177.02;172.82;152.19;136.24;156.36;184.62;216.04;242.07;259.6;256.22;238.64;233.75;222.94
18.03.2024;213.35;205.11;200.86;196.86;198.95;219.63;256.27;288.05;290.69;269.27;252.54;236.18;225.24;221.13;221.58;224.93;232.79;253.71;283.51;293.83;279.69;263.14;250.79;236.95
19.03.2024;233.64;223.74;219.43;214.69;214.58;229.62;266.06;296.73;296.56;272.44;257.25;246.49;232.18;226.94;228.58;234.44;243.4;262.92;290.46;307.37;287.55;261.07;250.05;234.57
20.03.2024;233.64;223.74;219.43;214.69;214.58;229.62;266.06;296.73;296.56;272.44;257.25;246.49;232.18;226.94;228.58;234.44;243.4;262.92;290.46;307.37;287.55;261.07;250.05;234.57
21.03.2024;233.64;223.74;219.43;214.69;214.58;229.62;266.06;296.73;296.56;272.44;257.25;246.49;232.18;226.94;228.58;234.44;243.4;262.92;290.46;307.37;287.55;261.07;250.05;234.57
22.03.2024;229.49;220.69;214.61;210.98;211.94;225.58;250.97;275.31;278.34;278.1;262.51;252.8;237.78;235.51;236.24;233.67;238.1;253.52;271.82;280.21;265.11;250.06;243.57;237.17
23.03.2024;230.8;223.74;218.39;213.02;207.63;209.34;219.92;226.96;232.82;226.6;209.48;193.15;180.17;162.74;160.6;174.72;200.52;229.61;249.35;257.24;251.66;236.89;229.66;222.74
24.03.2024;228.08;217.73;213.04;204.15;200.4;201.54;207.06;208.32;209.17;206.17;196.5;197.04;193.2;172.54;155.37;171.03;194.93;217.84;245.8;266.27;265.82;250.13;247.72;235.99
25.03.2024;228.02;219.26;215.52;212.82;214.7;234.83;267.92;299.11;310.4;285.89;265.59;250.51;239.61;234.45;233.93;235.03;241.44;261.15;290.72;306.68;294.03;277.18;265.79;252.05
26.03.2024;238.68;227.42;222.39;217.2;217.21;233.35;270.36;301.48;304.52;281.17;264.62;253.61;239.09;232.84;231.74;235.88;243.78;261.98;286.57;307.6;291.69;267.81;255.99;240.07
27.03.2024;238.68;227.42;222.39;217.2;217.21;233.35;270.36;301.48;304.52;281.17;264.62;253.61;239.09;232.84;231.74;235.88;243.78;261.98;286.57;307.6;291.69;267.81;255.99;240.07
28.03.2024;238.68;227.42;222.39;217.2;217.21;233.35;270.36;301.48;304.52;281.17;264.62;253.61;239.09;232.84;231.74;235.88;243.78;261.98;286.57;307.6;291.69;267.81;255.99;240.07
29.03.2024;213.46;188.95;170.16;159.51;157.77;175.74;191.97;217.4;239.6;236.18;230.81;234.63;223.8;211.34;205.48;191.64;189.58;199.26;227.62;246.24;252.39;241.72;233.3;210.81
30.03.2024;227.8;220.74;214.86;208.61;205.11;208.01;217.03;226.22;231.3;224.03;206.99;191.17;177.01;157.41;152.09;166.43;189.32;219.17;241.96;252.91;251.28;239.89;232.46;225.18
31.03.2024;208.55;160.24;;120.14;122.97;129.81;115.01;132.31;164.71;195.55;189.4;187.23;167.76;139.6;104.35;97.2;117.13;178.89;240.04;294.26;322.69;317.83;314.81;291.27
01.04.2024;101.35;77.87;65.08;58.39;59.76;63.08;55.89;64.3;88.46;105.02;101.71;100.55;90.09;74.97;56.04;52.2;62.9;96.07;128.91;158.03;156.82;154.46;152.99;141.55
02.04.2024;144.19;137.45;134.56;131.42;131.37;140.58;165.06;185.69;192.71;177.01;164.54;156.08;147.17;142.07;139.17;140.41;145.12;157.33;173.85;189.46;179.08;164.57;155.79;145.75
03.04.2024;144.19;137.45;134.56;131.42;131.37;140.58;165.06;185.69;192.71;177.01;164.54;156.08;147.17;142.07;139.17;140.41;145.12;157.33;173.85;189.46;179.08;164.57;155.79;145.75
04.04.2024;144.19;137.45;134.56;131.42;131.37;140.58;165.06;185.69;192.71;177.01;164.54;156.08;147.17;142.07;139.17;140.41;145.12;157.33;173.85;189.46;179.08;164.57;155.79;145.75
05.04.2024;146.12;139.26;135.95;133.02;133.45;141.71;161.77;179.47;187.61;186.86;174.59;166.07;157.7;153.89;151.54;148.28;149.77;155.94;168.01;179.11;170.52;161.02;154.51;147.99
06.04.2024;142.58;137.99;134.33;130.48;128.49;130.48;135.6;140.87;144;139.96;128.66;118.17;108.52;94.73;87.45;95.84;109.28;128.55;145.86;154.56;155.76;150.6;145.62;141.12
07.04.2024;142.99;136.62;133.28;127.22;124.52;124.53;127.25;128.55;130.52;127.97;122.4;122.55;117.33;102.39;86.58;93.06;105.23;118.7;140.43;159.73;164.56;156.21;152.43;141.3
08.04.2024;137.96;132.88;129.21;127.18;128.84;140.43;167.85;194.59;211.01;188.58;173.52;164.33;154.17;146.92;141.1;140.13;142.64;156.47;176.58;195.64;189.05;176.01;166.75;157.61
09.04.2024;144.14;136.87;133.53;130.92;131.04;140.26;166.98;188.54;197.72;180.78;167.07;158.01;148.63;142.66;137.85;138.2;142.41;154.51;172.46;189.04;181.11;167.87;158.45;147.02
10.04.2024;144.14;136.87;133.53;130.92;131.04;140.26;166.98;188.54;197.72;180.78;167.07;158.01;148.63;142.66;137.85;138.2;142.41;154.51;172.46;189.04;181.11;167.87;158.45;147.02
11.04.2024;144.14;136.87;133.53;130.92;131.04;140.26;166.98;188.54;197.72;180.78;167.07;158.01;148.63;142.66;137.85;138.2;142.41;154.51;172.46;189.04;181.11;167.87;158.45;147.02
12.04.2024;149.2;141.28;138.1;134.02;133.81;143.05;165.7;183.22;192.33;189.76;176.1;166.48;158.57;152.79;147.71;145.59;147.95;154.22;167.21;180.18;174.15;165.27;157.57;149.68
13.04.2024;144.73;137.98;133.86;129.34;127.24;129.44;135.58;142.21;146.25;141.47;131.36;123.72;113.89;99.63;88.67;90.58;104.38;124.78;145.37;156.25;158.77;153.23;148.87;142.98
14.04.2024;144.66;136.65;133.11;125.55;121.43;120.48;122.3;121.99;127.2;125.21;119.27;120.3;114.3;96.71;86.93;89.05;95.86;112.74;140.21;159.58;164.72;158.79;155.95;143.87
15.04.2024;139.59;133.97;130.36;129.14;131.06;142.58;171.3;197.92;215.3;191.03;176.45;168.72;158.54;150.67;143.15;142.24;145.46;159.61;179.69;199.08;194.03;181.03;171.24;160.82
16.04.2024;148.1;140.06;136.1;133.44;133.79;143.92;171.19;193.09;203.64;186.87;173.29;164.36;155.36;148.07;141.73;140.75;144.5;156.6;174.78;190.81;185.69;174.04;163.69;151.56
17.04.2024;148.1;140.06;136.1;133.44;133.79;143.92;171.19;193.09;203.64;186.87;173.29;164.36;155.36;148.07;141.73;140.75;144.5;156.6;174.78;190.81;185.69;174.04;163.69;151.56
18.04.2024;148.1;140.06;136.1;133.44;133.79;143.92;171.19;193.09;203.64;186.87;173.29;164.36;155.36;148.07;141.73;140.75;144.5;156.6;174.78;190.81;185.69;174.04;163.69;151.56
19.04.2024;152.59;143.59;141.02;137.35;136.96;146.47;170.64;187.5;198.5;195.3;179.82;171.11;162.94;155.74;149.99;146.51;149.41;155.79;169.73;183.17;180.02;172.06;163.49;153.09
20.04.2024;148.9;139.64;134.9;129.45;127.3;130.25;136.71;144.32;148.51;143.96;133.89;127.51;118.6;105.24;94.07;95.81;105.03;124.83;146.85;160.29;164.48;159.46;155.72;148.23
21.04.2024;146.31;136.85;132.28;124.15;119.66;119.05;119.84;119.94;125.86;125.58;119.65;120.73;115.13;99.36;91.45;87.07;89.99;109.38;141.73;159.62;165.94;162.68;159.3;148.12
22.04.2024;142.63;136.13;132.09;131.29;133.39;145.16;173.95;197.14;213.55;190.63;176.42;171.72;161.46;152.76;144.94;143.82;147.22;161.45;181.02;198.75;194.48;183;173.06;160.86
23.04.2024;146.04;137.48;132.52;129.12;129.21;139.97;167.91;187.44;197.64;183.35;169.43;162.27;153.5;146.31;140.26;138.88;142.91;154.72;172.37;186.88;184.04;174.45;164.72;152.6
24.04.2024;146.04;137.48;132.52;129.12;129.21;139.97;167.91;187.44;197.64;183.35;169.43;162.27;153.5;146.31;140.26;138.88;142.91;154.72;172.37;186.88;184.04;174.45;164.72;152.6
25.04.2024;146.04;137.48;132.52;129.12;129.21;139.97;167.91;187.44;197.64;183.35;169.43;162.27;153.5;146.31;140.26;138.88;142.91;154.72;172.37;186.88;184.04;174.45;164.72;152.6
26.04.2024;151.02;142.64;139.97;136.36;136.35;146.27;170.14;187.21;196.73;184.55;171.17;163.82;156.3;147.74;142.05;138.62;141.9;150.07;165.24;180.05;179.04;171.66;162.44;150.5
27.04.2024;147.42;137.84;133.24;127.81;126.18;129.33;134.11;140.68;143.79;139.04;129.65;122.8;113.99;99.32;86.52;88.68;98.6;119.59;141.75;155.9;160.6;155.87;152.07;143.72
28.04.2024;135.48;123.83;117.95;110.5;105.9;104.78;104.71;103.88;109.49;114.68;107.04;103.58;97.12;79.87;72.34;69.2;71.83;100.11;129.61;150.99;157.97;154.51;150.5;139.31
29.04.2024;131.62;124.34;119.63;117.7;120.13;132.73;165.1;188.45;199.01;177.37;165.06;160.45;150.53;141.81;133.55;133.24;137.73;154.09;173.93;193.09;190.54;178.49;167.9;154.08
30.04.2024;144.88;136.24;131.41;127.94;127.98;138.5;167.34;186.35;194.7;179.72;166.61;160.07;151.34;144.96;139.28;137.62;141.03;152.84;170.89;185.87;183.93;174.46;164.84;152.57
01.05.2024;117.23;107.79;102.44;99.52;98.44;102.13;111.71;119.57;129.32;130.51;125.21;126.18;126.22;121.65;119.44;117.66;120.83;129.72;135.93;139.58;134.87;135.15;133.67;123.84
02.05.2024;138.87;130.59;125.96;122.64;122.67;132.75;160.4;178.62;185.72;171.42;158.92;152.68;144.35;138.27;132.85;131.27;134.52;145.78;163;177.29;176.3;167.22;158;146.24
03.05.2024;146.23;138.19;134.98;131.31;131.7;141.62;164.3;178.27;184.83;172.29;160.12;154.45;148.09;140.74;134.8;131.58;134.2;143.46;159.03;171.72;170.66;164.76;156.64;145.52
04.05.2024;142.03;133.02;128.68;123.51;121.28;123.26;127.14;132.47;134.62;129.53;120.24;113.69;106.62;92.27;81.09;83.43;94.28;114.68;136.05;150.08;153.69;149.28;145.69;137.03
05.05.2024;127.04;115.49;109.32;101.61;97.15;95.86;94.79;93.36;98.15;101.47;92.87;88.46;82.47;68.38;62.8;60.6;66.35;92.72;123.23;144.09;151.78;148.99;144.81;134.18
06.05.2024;124.04;117.14;113.46;112.11;113.59;125.26;156.38;176.99;184.82;164.78;153.8;150.13;140.57;133.05;126.74;126.35;130.34;147.28;166.53;183.78;183.87;173.15;162.16;148.72
07.05.2024;139.1;130.55;125.33;122.31;122.64;132.75;159.36;176.67;182.05;168.4;157.49;152.63;144.77;138.43;134.15;132.5;135.65;146.98;163.91;178.41;177.76;169;160.05;147.5
08.05.2024;139.1;130.55;125.33;122.31;122.64;132.75;159.36;176.67;182.05;168.4;157.49;152.63;144.77;138.43;134.15;132.5;135.65;146.98;163.91;178.41;177.76;169;160.05;147.5
09.05.2024;107.4;97.08;91.99;86.77;83.7;84.21;83.66;84.78;111.79;110.88;105.57;110.3;110.78;102.58;96.93;93.27;94.97;110.61;130.58;144.6;122.81;124.89;124.6;111.06
10.05.2024;116.7;111.3;106.24;100.34;102.38;111.25;130.83;152.7;157.95;154.89;146.33;146.49;141.09;132.8;127.45;123.9;124.01;138.28;152.16;160.83;160.94;159.38;158.77;140.71
11.05.2024;134.78;125.04;120.9;115.22;113.84;115.65;117.58;122.84;125.02;121.1;115.13;110.71;107.76;92.54;84.96;85.38;96.78;109.35;130.45;145.83;150.47;147.5;145.01;135.2
12.05.2024;123.43;110.8;105.65;97.14;93.11;91.55;89.35;88.31;91.92;94.61;86.18;81.03;76.15;63;57.73;54.61;63.06;89.62;120.46;142.8;150.43;149.47;146.3;135.42
13.05.2024;121.61;115.22;111.93;109.68;111.55;122.59;150.47;167.79;172.08;157.73;148.45;145.14;137.99;132.04;128.52;127.92;131.94;146.88;163.63;176.41;175.65;167.84;158.91;145.1
14.05.2024;141.39;131.85;126.31;122.5;122.63;133.15;158.36;175.91;180.43;168.08;158.41;154.02;146.28;139.6;135.77;134.18;136.42;147.27;162.96;177.65;178.1;170.44;161.89;150.33
