DWH_REFERENZPREISE_AT;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
29.09.2023;126.51;119.19;116.08;113.71;114.68;125.84;147.6;161.8;163.09;156.79;153.4;148.54;142.71;138.58;135.77;136;141.85;150.81;157.95;162.62;155.06;143.7;137.25;122.58
30.09.2023;122.07;113.16;110.77;103.47;102.55;108.13;116.52;127.64;134.79;131.23;124.39;120.09;120.46;112.75;110.68;113.76;117.62;130.85;144.03;149.29;143.32;130.49;124.47;113.56
01.10.2023;121.74;110.82;106.62;101.41;100.29;105.4;105.92;116.33;127.75;129.22;125.26;125.15;121.04;108.57;100.63;103.22;112.94;141.84;167.23;180.52;175.8;163.21;155.07;142.11
02.10.2023;129.77;119.86;113.18;112.26;116.55;133.3;173.68;196.47;215;209.4;198.37;194.94;186.3;183.08;177.4;179.03;189.72;202.2;222.01;236.46;207.68;181.43;173.51;155.52
03.10.2023;115.5;109.01;103.82;106.42;110.31;116.8;145.35;162.22;200.26;193.48;164.62;166.32;140.86;120.5;110.31;125.59;140.86;184.99;220.63;251.18;173.9;155.73;149.24;119.4
04.10.2023;147.22;139.26;133.84;131.54;133.7;147.7;181.69;200.34;219.38;210.93;202.18;195.34;189.22;184.68;182.87;184.67;190.2;203.65;215.76;227.35;200.45;180.36;169.15;155.76
05.10.2023;147.22;139.26;133.84;131.54;133.7;147.7;181.69;200.34;219.38;210.93;202.18;195.34;189.22;184.68;182.87;184.67;190.2;203.65;215.76;227.35;200.45;180.36;169.15;155.76
06.10.2023;153.18;141.95;138.44;135.09;136.24;151.2;183.83;201.85;213.53;206.73;202.69;195.53;190.59;180.54;176.9;176.82;184.07;196.06;207.59;212.67;190.2;172.72;165.06;145.8
07.10.2023;144.34;127.75;129.06;119.66;112.33;126.04;139.48;153.38;163.18;160.18;152.39;145.23;144.22;134.18;129.61;133.9;140.95;158.37;175.82;184.31;173.25;155.03;147.08;132.17
08.10.2023;122.28;107.59;104.9;97.91;93.22;102.12;104.62;114.12;128.46;131.14;125.62;126.2;120.64;106.94;100.14;101.51;112.2;146.98;177.29;192.32;183.25;168.11;158.76;144.53
09.10.2023;131.29;117.13;109.96;107.89;112.9;133.12;180.07;207.92;226.18;221.36;204.99;195.9;186.54;183.78;177.16;180.1;192.46;205.4;232.43;246.63;215.2;186.66;180.33;158.97
10.10.2023;141.62;132.51;126.03;122.14;126.91;144.6;183.04;206.21;219;209.98;198.84;191.69;184.19;178.65;176.1;178.09;185.18;200.18;214.98;224.97;198.2;176.9;165.52;151.14
11.10.2023;141.62;132.51;126.03;122.14;126.91;144.6;183.04;206.21;219;209.98;198.84;191.69;184.19;178.65;176.1;178.09;185.18;200.18;214.98;224.97;198.2;176.9;165.52;151.14
12.10.2023;141.62;132.51;126.03;122.14;126.91;144.6;183.04;206.21;219;209.98;198.84;191.69;184.19;178.65;176.1;178.09;185.18;200.18;214.98;224.97;198.2;176.9;165.52;151.14
13.10.2023;150.91;140.22;136.34;133.23;136.62;151.05;185.79;208.96;217.46;210.42;204.12;195.67;188.62;178.29;173.21;174.12;181.64;195.22;209.07;212.82;190.62;171.52;164.18;147.09
14.10.2023;143.68;125.66;129.26;119.96;110.16;123.34;137.94;152.22;161.88;159.39;153.19;146.27;145.69;136.46;132.6;135.99;143.51;160.21;177.89;187.18;172.92;153.92;146.74;130.98
15.10.2023;124.47;108.07;105.78;98.22;92.9;102.46;107.66;117.18;132.58;133.76;127.93;124.27;119.98;107.9;104.81;106.08;117.68;149.62;177.96;192.48;180.6;164.66;154.62;139.51
16.10.2023;127.85;114.17;107.63;104.16;111.25;130.54;179.09;209.5;225.78;217.84;202.91;193.08;184.13;179.56;173.37;177.7;190.5;203.91;230.32;241.71;212.18;183.88;179.11;155.93
17.10.2023;136.96;127.34;119.93;115.06;120.42;142;182.06;207.3;215.52;206.76;194.27;187.03;178.51;172.63;169.91;173.2;182.47;198.8;213.55;219.52;196.28;173.13;162.8;147.15
18.10.2023;136.96;127.34;119.93;115.06;120.42;142;182.06;207.3;215.52;206.76;194.27;187.03;178.51;172.63;169.91;173.2;182.47;198.8;213.55;219.52;196.28;173.13;162.8;147.15
19.10.2023;136.96;127.34;119.93;115.06;120.42;142;182.06;207.3;215.52;206.76;194.27;187.03;178.51;172.63;169.91;173.2;182.47;198.8;213.55;219.52;196.28;173.13;162.8;147.15
20.10.2023;146.52;135.41;130.05;126.72;130.86;146.76;184.03;209.4;215.33;206.71;199.31;189.93;181.84;171.45;166.15;167.27;176.78;190.45;205.37;208.34;187.14;168.16;160.64;141.24
21.10.2023;138.3;118.55;121.89;111.14;101.98;115.83;131.09;147.04;157.89;155.51;148.82;141.73;141.52;132.72;127.29;131.31;141.27;158.89;175.47;182.69;165.1;146.92;137.55;120.58
22.10.2023;115.65;97.9;97.39;89.51;83.99;94.68;99.76;108.92;124.76;124.68;120.5;116.47;110.09;100.48;98.76;100.43;114.06;147.78;174.03;184.61;170.08;156.63;143.62;126.19
23.10.2023;116.67;105.12;98.69;96.17;100.7;123.81;175.38;204.93;216.93;207.17;193.32;182.58;172.98;171.69;165.93;171.74;184.48;198.29;223.47;229.27;204.5;174.89;170.03;146.3
24.10.2023;132.38;123.05;115.98;110.95;116.44;138.61;179.89;207.43;212.41;202.02;189;182.35;174.22;170.47;167.81;171.51;181.67;198.85;212.88;214.14;193.43;168.83;158.59;143.07
25.10.2023;132.38;123.05;115.98;110.95;116.44;138.61;179.89;207.43;212.41;202.02;189;182.35;174.22;170.47;167.81;171.51;181.67;198.85;212.88;214.14;193.43;168.83;158.59;143.07
26.10.2023;132.38;123.05;115.98;110.95;116.44;138.61;179.89;207.43;212.41;202.02;189;182.35;174.22;170.47;167.81;171.51;181.67;198.85;212.88;214.14;193.43;168.83;158.59;143.07
27.10.2023;142.27;131.33;126.06;124.06;128.66;146.35;184.55;211.35;214.68;206.88;198.02;189.09;180.82;171.38;166.72;170.06;182.45;200.36;212.8;210.41;189.61;169.88;161.71;143.8
28.10.2023;140.12;120.5;124.57;117.26;109.04;122.68;133.91;149.61;159.25;157.76;151.52;144.46;142.38;135.18;130.57;134.9;145.81;163.81;179.18;186.18;167.62;152.51;142.92;123.75
29.10.2023;119.58;102.47;104.55;97.11;92.16;102.96;109.84;117.87;127.29;127.52;122.38;119.91;114.61;107.95;106.57;111.81;124.46;153.52;172.6;180.16;163.54;152.09;141.18;124
30.10.2023;118.57;104.89;98.28;99.07;98.17;124.81;172.62;201.23;210.43;199.72;186.6;175.66;166.29;165.83;165.13;172.02;185.56;199.18;222.49;222.88;197.48;169.65;167.83;146.37
31.10.2023;135.23;126.1;120.96;117.25;121.11;141.33;178.74;206.74;209.46;198.89;186.14;180.1;173.53;172.13;169.76;174.39;184.3;203.65;213.24;210.98;190.44;166.94;157.66;142.32
01.11.2023;102.28;89.99;88.77;84.52;87.35;87.53;95.24;102.53;162.13;162.77;156.04;155.69;149.57;142.71;144.66;159.35;187.95;245.65;258.69;246.79;135.71;113.87;109.87;78.76
02.11.2023;132.24;123.2;118.3;114.67;118.33;138.18;174.62;201.47;257.48;244.03;227.86;220.14;211.7;209.97;207.5;213.67;226.1;250.5;262.28;259.08;185.79;162.97;153.97;139.23
03.11.2023;139.09;130.2;126.19;124.51;129.94;144.44;177.76;201.96;261.06;251.16;240.53;230.57;222.68;211.83;212.32;216.3;229.82;251.21;260.49;253.98;183.83;165.44;157.36;141
04.11.2023;139.17;119.92;124.56;118.63;111.31;123.44;136.54;146.83;155.44;155.97;151.43;146.71;145.13;139.35;134.63;139.18;150.42;167.58;177.58;180.21;162.53;148.07;139.65;120.51
05.11.2023;116.51;99.17;102.77;94.9;89.69;99.22;108.75;111.84;119.33;121.52;118.3;118.11;112.98;108.24;106.82;112.26;125.76;153.43;165.91;167.03;153.7;144.29;136.97;119.77
06.11.2023;112;99.47;92.39;98;94.33;123.22;162.6;187.12;251.6;238.52;222.97;211.15;205.58;207.26;209.85;217.43;230.65;252.05;267.25;261.92;180.51;161.42;157.1;139.51
07.11.2023;129.68;121.27;119.13;114.1;117.26;136.75;170.64;197.06;250.85;238.25;221.82;217.53;210.16;207.4;206.91;215.11;227.92;250.39;256.27;250.59;178.72;158.19;149.55;135.95
08.11.2023;129.68;121.27;119.13;114.1;117.26;136.75;170.64;197.06;250.85;238.25;221.82;217.53;210.16;207.4;206.91;215.11;227.92;250.39;256.27;250.59;178.72;158.19;149.55;135.95
09.11.2023;129.68;121.27;119.13;114.1;117.26;136.75;170.64;197.06;250.85;238.25;221.82;217.53;210.16;207.4;206.91;215.11;227.92;250.39;256.27;250.59;178.72;158.19;149.55;135.95
10.11.2023;131.99;124.86;119.99;119.08;125.01;139.58;169.13;193.82;248.45;239.7;229.59;222.98;212.47;208.81;209.75;213.87;227.47;247.34;249.91;239.03;175.65;160.3;151.75;136.07
11.11.2023;134.72;120.07;121.94;116.07;116.08;120.87;131.45;145.21;152.5;152.23;149.85;146.58;148.06;141.78;138.97;143.67;155.68;172.79;178.57;176.27;158.39;144.41;137.6;119.63
12.11.2023;115.5;98.77;103.4;95.57;95.62;98.85;108.45;116.49;122.18;122.41;122.18;121.74;119.56;114.7;112.26;119.37;135.28;158.78;164.74;159.38;147.49;138.12;132.08;116.35
13.11.2023;107.14;100.42;93.64;99.45;96.18;123.5;159.46;180.7;238.26;226.14;218.31;214.82;210.26;209.61;214.95;222.51;232.03;253.14;255.62;244.25;172.62;155.12;148.67;134.49
14.11.2023;130.95;123.25;122.17;116.18;119.33;136.92;168.9;193.38;247.1;237.29;224.6;222.54;216.34;214.74;215.48;224.69;236.3;255.62;255.25;246.84;179.22;159.7;151.43;137.84
15.11.2023;130.95;123.25;122.17;116.18;119.33;136.92;168.9;193.38;247.1;237.29;224.6;222.54;216.34;214.74;215.48;224.69;236.3;255.62;255.25;246.84;179.22;159.7;151.43;137.84
16.11.2023;130.95;123.25;122.17;116.18;119.33;136.92;168.9;193.38;247.1;237.29;224.6;222.54;216.34;214.74;215.48;224.69;236.3;255.62;255.25;246.84;179.22;159.7;151.43;137.84
17.11.2023;131.69;124.71;121.62;119.34;124.18;138.62;167.95;191.59;245.22;237.77;229.58;225.99;217.73;214.7;217.09;221.85;234.85;252.39;247.39;233.33;174.52;158.95;149.67;133.17
18.11.2023;134.64;121.37;122.52;115.31;118.88;123.78;132.52;146;155.5;155.19;153.08;148.78;149.59;144.45;142.17;148.3;162.29;179.24;181.61;176.18;158.64;143.92;138.69;122.38
19.11.2023;118.64;100.98;107.29;97.19;100.11;99.75;108.61;116.97;123.04;124.92;126.56;126.8;123.42;119.96;118.02;125.62;141.13;163.97;166.76;159.66;147.83;139.29;134.09;119.68
20.11.2023;110.38;102.96;95.94;102.41;100.47;126.1;160.71;182.07;238.01;229.89;221.78;219.56;214.86;216.43;221.49;227.97;236.26;255.01;252.34;240.23;171.97;155.14;148.46;133.63
21.11.2023;134.7;127.49;128.18;121.63;125.02;139.66;169.22;192.54;248.33;240.34;230.39;229.68;224.02;223.89;225.84;233.93;243.34;259.91;256.28;247.21;179.29;161.82;154.18;141.7
22.11.2023;134.7;127.49;128.18;121.63;125.02;139.66;169.22;192.54;248.33;240.34;230.39;229.68;224.02;223.89;225.84;233.93;243.34;259.91;256.28;247.21;179.29;161.82;154.18;141.7
23.11.2023;134.7;127.49;128.18;121.63;125.02;139.66;169.22;192.54;248.33;240.34;230.39;229.68;224.02;223.89;225.84;233.93;243.34;259.91;256.28;247.21;179.29;161.82;154.18;141.7
24.11.2023;137.55;130.79;129.44;127.12;131.54;143.55;170.5;191.8;247.09;241.71;235;232.95;226.81;223.89;226.57;231.93;242.72;258.64;252.64;237.31;178.12;161.38;153.05;139.15
25.11.2023;139.21;125.3;126.82;120.38;122.72;127.98;137.56;150.07;158.71;159.01;158.13;155.02;154.43;149.97;149.33;154.68;166.88;182.59;184.05;177.71;162.77;146.82;143.21;126.9
26.11.2023;124.97;105.49;111.99;98.83;102.05;100.36;110.58;121.52;129.02;132.73;135.13;136.03;134.47;128.43;126.24;134.37;148.9;168.49;170.35;165.12;155.24;143.56;141.85;128.3
27.11.2023;116.2;107.81;101.45;107.75;109.59;131.02;163.62;185.75;245.33;240.17;232.18;231.57;228.06;227.17;230.87;236.19;243.62;260.53;256.85;246.18;176.93;161.7;155.48;141.81
28.11.2023;137.9;131.66;132.04;125.97;129.49;142.67;168.95;191.11;251.18;246.84;238.66;237.8;232.06;230.36;232.95;240.5;248.65;263.06;257.32;249.01;179.05;163.13;156.58;144.17
29.11.2023;137.9;131.66;132.04;125.97;129.49;142.67;168.95;191.11;251.18;246.84;238.66;237.8;232.06;230.36;232.95;240.5;248.65;263.06;257.32;249.01;179.05;163.13;156.58;144.17
30.11.2023;137.9;131.66;132.04;125.97;129.49;142.67;168.95;191.11;251.18;246.84;238.66;237.8;232.06;230.36;232.95;240.5;248.65;263.06;257.32;249.01;179.05;163.13;156.58;144.17
01.12.2023;138.06;131.54;130.09;127.73;131.21;140.42;164.8;184.95;229.18;224.21;219.56;217.57;212.94;210.2;213.12;215.95;222.37;231.54;226.74;218.2;171.87;156.08;149.31;138.35
02.12.2023;139.08;126.88;128.46;123.01;124.88;129.88;138.21;149.8;157.95;159.78;160.18;157.98;157.48;153.18;151.98;156.27;166.55;179.27;179.19;172.57;159.73;145.07;141.91;130.07
03.12.2023;131.24;113.37;118.15;106.37;109.57;108.22;115.98;126.25;133.64;136.62;140.33;141.74;140.39;134.55;133.18;140.22;151.84;167.37;168.69;163.68;154.72;143.63;141.97;131.02
04.12.2023;119.75;113.4;107.03;110.02;117.99;133.35;163.42;183.43;231.43;226.68;223.22;222.93;220.25;217.26;220.78;223.86;227.78;239.51;234.82;227.51;173.69;160.02;153.68;142.08
05.12.2023;141.11;135.38;134.46;127.56;132.81;144.9;168.28;186.98;235.83;234.4;229.12;228.97;224.27;222.18;223.93;229.39;234.69;242.43;238.73;231.63;177.39;163.93;157.87;146.91
06.12.2023;141.11;135.38;134.46;127.56;132.81;144.9;168.28;186.98;235.83;234.4;229.12;228.97;224.27;222.18;223.93;229.39;234.69;242.43;238.73;231.63;177.39;163.93;157.87;146.91
07.12.2023;141.11;135.38;134.46;127.56;132.81;144.9;168.28;186.98;235.83;234.4;229.12;228.97;224.27;222.18;223.93;229.39;234.69;242.43;238.73;231.63;177.39;163.93;157.87;146.91
08.12.2023;147.06;141.04;137.73;135.03;137.6;147.26;169.74;186.42;234.18;231.8;228.32;227.3;224.84;222.47;221.4;224.67;228.53;234.76;232.23;224.91;174.87;162.2;156.87;147.32
09.12.2023;147.02;135.4;135.75;127.52;129.04;133.98;143.13;157.55;165.09;167.71;168.67;166.45;166.24;162.26;160.59;164.51;172.5;180.91;181.11;175.59;165.48;151.57;147.07;135.18
10.12.2023;134.84;118.24;122.86;110.35;113.15;113.51;119.2;131.79;142.78;147.92;152.28;152.56;149.07;142.97;141.16;148.22;159.89;175.47;177.29;172.44;161.46;149.09;144.72;134.09
11.12.2023;124.17;117.76;112.39;110.46;120.8;138.67;170.68;189.27;237.62;235.9;233.74;234.19;232.53;229.42;229.68;232.52;233.7;238.95;236.5;231.55;182;167.96;161.85;149.92
12.12.2023;145.05;139.42;135.89;130.94;136.13;148.68;171.7;189.78;241.08;238.77;235.8;236.74;231.61;231.24;232.78;236.18;241.12;244.62;242.46;234.88;180.48;167.77;162.43;151.26
13.12.2023;145.05;139.42;135.89;130.94;136.13;148.68;171.7;189.78;241.08;238.77;235.8;236.74;231.61;231.24;232.78;236.18;241.12;244.62;242.46;234.88;180.48;167.77;162.43;151.26
14.12.2023;145.05;139.42;135.89;130.94;136.13;148.68;171.7;189.78;241.08;238.77;235.8;236.74;231.61;231.24;232.78;236.18;241.12;244.62;242.46;234.88;180.48;167.77;162.43;151.26
15.12.2023;148.61;142.05;139.45;136.06;138.06;148.52;169;187.11;239.61;235.23;232.38;231.61;228.31;224.75;225.82;229.67;233.3;234.46;232.74;224.8;172.43;159.15;154.89;143.98
16.12.2023;150.7;139.96;139.49;130.93;131.77;137.46;146.32;158.15;166.42;169.8;169.8;168.09;165.97;163.69;162.44;165.64;171.02;178.2;178.24;173.48;165.41;152.42;147.32;135.75
17.12.2023;134.85;119.1;122.26;109.45;111.29;114.55;118.84;129.35;141.8;149.51;154.14;154.44;148.92;143.94;142.6;149.71;158.42;173.98;175.2;172.61;161.38;149.91;145.06;133.77
18.12.2023;125.02;115.98;109.99;108.54;120.06;138.73;170.21;188.23;237.3;235.52;233.5;233.36;232.18;231.46;230.33;231.47;233.17;236.18;234.16;232.17;181.96;169.58;164.5;152.2
19.12.2023;149.7;144.25;140.51;136.87;140.43;153.1;173.63;189.95;243.19;240.94;238.71;239.29;234.59;235.07;236.59;238.89;243.32;245.92;243.7;236.8;180.96;169.74;165.3;155.11
20.12.2023;149.7;144.25;140.51;136.87;140.43;153.1;173.63;189.95;243.19;240.94;238.71;239.29;234.59;235.07;236.59;238.89;243.32;245.92;243.7;236.8;180.96;169.74;165.3;155.11
21.12.2023;149.7;144.25;140.51;136.87;140.43;153.1;173.63;189.95;243.19;240.94;238.71;239.29;234.59;235.07;236.59;238.89;243.32;245.92;243.7;236.8;180.96;169.74;165.3;155.11
22.12.2023;152.28;146.03;142.3;139.53;141.01;150.81;168.54;183.85;237.86;233.43;231.66;231.26;227.62;224.55;226.15;229.01;232.36;231.55;232.32;226.28;171.95;160.2;156.84;146.92
23.12.2023;154.26;143.93;142.81;135.73;134.39;140.45;150.21;161.49;167.91;171.79;171.92;171.29;169.68;167.16;166.06;167.95;170.32;175.98;175.89;171.62;165.64;153.88;148.94;139.04
24.12.2023;133.43;69.52;54.25;49.72;62.62;62.96;57.45;107.96;118.91;131.01;139.56;130.61;122.02;103.93;78.39;124.93;165.49;221.14;185.02;105.89;165.29;140.3;227.08;141.2
25.12.2023;59.36;37.88;22.13;25.41;29.81;37.5;33.83;42.6;70.33;206.21;256.39;278.94;217.56;117.81;134.09;133.4;251.94;355.7;358.18;347.2;325.48;302.44;315.93;236.71
26.12.2023;63.04;56.15;52.44;43.82;42.58;48.11;54.17;68.48;86.24;96.22;97.85;104.56;105.01;101.95;102.32;105.15;114.01;132.9;145.44;135.34;98.4;86.44;86.01;72.38
27.12.2023;91.6;81.59;76.2;63.68;61.88;69.91;78.72;99.51;124.88;139.34;141.69;151.42;152.07;147.63;148.17;152.27;165.1;192.45;210.62;195.99;142.99;125.61;124.99;105.17
28.12.2023;131.35;117;109.26;91.31;88.73;100.24;112.88;142.69;177.49;198.04;201.38;215.2;216.12;209.82;210.59;216.41;234.65;273.52;299.34;278.55;205.04;180.11;179.23;150.81
29.12.2023;110.67;98.58;92.06;76.93;74.76;84.46;95.11;120.22;150.04;167.41;170.24;181.92;182.7;177.38;178.02;182.94;198.36;231.22;253.05;235.47;172.75;151.75;151.01;127.07
30.12.2023;110.43;98.37;91.86;76.77;74.6;84.28;94.9;119.97;96.83;108.04;109.87;117.4;117.91;114.47;114.89;118.07;128.02;149.23;163.31;151.97;172.38;151.43;150.68;126.79
31.12.2023;68.8;61.29;57.23;47.83;46.48;52.51;59.13;74.74;60.33;67.31;68.45;73.15;73.46;71.32;71.58;73.56;79.76;92.97;101.75;94.68;107.4;94.34;93.88;79
01.01.2024;119.99;106.19;93.47;90.6;94.85;98.21;120.38;157.99;170.95;196.78;201.72;202.39;198.66;193.1;189.38;193.53;219.93;247.26;260.4;237.91;208.28;172.75;172.37;136.51
02.01.2024;149.49;133.4;123.13;116.35;124.8;153.51;194.54;229.37;236.9;235.24;230.26;224.73;223.16;218.36;228.72;234.74;233.03;245.02;240.49;231.2;216.11;193.48;182.43;156.25
03.01.2024;149.49;133.4;123.13;116.35;124.8;153.51;194.54;229.37;236.9;235.24;230.26;224.73;223.16;218.36;228.72;234.74;233.03;245.02;240.49;231.2;216.11;193.48;182.43;156.25
04.01.2024;149.49;133.4;123.13;116.35;124.8;153.51;194.54;229.37;236.9;235.24;230.26;224.73;223.16;218.36;228.72;234.74;233.03;245.02;240.49;231.2;216.11;193.48;182.43;156.25
05.01.2024;169.41;159.42;151.11;144.74;150.92;167.2;194.99;227.45;231.12;233.34;228.5;228.94;219.11;211.11;210.34;219.9;227.86;244.19;242.47;233.26;224.09;203.1;189.65;173.66
06.01.2024;174.23;166.8;161.97;164.57;156.32;167.07;173.45;190.99;200.38;207.58;210.26;207.92;205.41;193.5;200.65;206.88;215.81;222.51;222.87;209.15;191.59;169.31;166.02;152.61
07.01.2024;130.38;116.16;110.49;109.12;97.91;108.43;117.81;127.05;142.18;154.55;160.15;163.21;159.04;153.63;152.22;160.35;174.28;188.92;198.32;188.29;174.85;158.91;156.09;141.99
08.01.2024;117.88;107.24;103.57;95.22;103.79;133.16;170.96;214.47;224.76;227.22;218.29;223.44;217.4;210.96;214.55;221.89;233.34;238.98;238.61;231.73;220.95;190.33;181.74;161.27
09.01.2024;153.74;140.09;131.49;125.63;132.8;157.23;195.1;230.25;244.18;242.09;235.51;228.08;224.4;219.76;227.62;234.61;235.19;247.57;243.49;233.03;213.59;192.2;182.17;158.4
10.01.2024;153.74;140.09;131.49;125.63;132.8;157.23;195.1;230.25;244.18;242.09;235.51;228.08;224.4;219.76;227.62;234.61;235.19;247.57;243.49;233.03;213.59;192.2;182.17;158.4
11.01.2024;153.74;140.09;131.49;125.63;132.8;157.23;195.1;230.25;244.18;242.09;235.51;228.08;224.4;219.76;227.62;234.61;235.19;247.57;243.49;233.03;213.59;192.2;182.17;158.4
12.01.2024;164.42;155.07;148.07;142;147.45;163.48;190.86;222.97;233.37;235.26;229.78;229.15;219.93;211.63;211.59;220.56;227.5;242.06;239.88;229.82;215.2;195.68;184.44;169.43
13.01.2024;170.06;163.45;158.87;159.64;154.3;162.43;168.59;184.05;194.63;204.1;206.54;203.92;199.08;188.06;192.44;197.86;206.89;217.89;218.89;205.41;188.9;168.69;165.84;154.02
14.01.2024;135.5;123.29;118.33;116.03;109.01;116.6;124.73;133.46;146.72;157.56;161.98;165.03;160.54;153.55;151.53;158.64;171.79;187.18;196.49;186.39;174.41;159.7;156.46;141.77
15.01.2024;121.04;111.13;107.33;100.4;108.34;134.43;173.21;214.41;227.66;229.97;221.41;224.1;218.1;212.74;216.11;222.68;230.81;237.63;237.24;229.9;214.99;187.42;178.87;158.87
16.01.2024;152.83;140.68;132.52;127.32;133.84;156.36;194.02;227.2;243.39;241.63;234.76;227.59;223.06;218.45;224.69;232.56;234.38;246.08;242.39;231.75;209.48;188.95;179.07;157.21
17.01.2024;152.83;140.68;132.52;127.32;133.84;156.36;194.02;227.2;243.39;241.63;234.76;227.59;223.06;218.45;224.69;232.56;234.38;246.08;242.39;231.75;209.48;188.95;179.07;157.21
18.01.2024;152.83;140.68;132.52;127.32;133.84;156.36;194.02;227.2;243.39;241.63;234.76;227.59;223.06;218.45;224.69;232.56;234.38;246.08;242.39;231.75;209.48;188.95;179.07;157.21
19.01.2024;159.71;150.2;143.53;138.35;144.61;160.56;188.34;218.03;232.02;232.18;227.51;226.25;215.16;207.76;208.22;217.44;223.03;237.45;237.02;225.03;207.1;187.79;177.6;163.22
20.01.2024;162.89;156.79;152.91;154.13;150.35;157.87;164.53;179.42;190.39;200.44;201.9;198.5;193.12;182.56;186.69;191.74;199.55;212.47;214.2;201.94;185.88;166.69;163.48;151.63
21.01.2024;133.21;121.76;116.96;116.42;108.66;116.47;123.04;133.42;146.82;157;160.43;162.6;158.07;151.02;149.62;155.83;168.21;183.86;194.15;186.25;174.76;161.1;157.86;143.61
22.01.2024;143.74;133.82;127.77;122.24;131.67;154.91;189.74;228.35;248.65;248.98;243.55;246.8;238.55;231.78;235.52;241.61;242.13;252.16;247.77;238.5;215.25;192.97;185.33;166.79
23.01.2024;154.62;145.88;140.22;136.05;140.9;159.36;193.42;225.25;247.92;242.2;234.08;226.72;220.67;216.74;219.45;227.96;234.08;246.61;245.49;236.15;204.9;185.48;176.37;159.46
24.01.2024;154.62;145.88;140.22;136.05;140.9;159.36;193.42;225.25;247.92;242.2;234.08;226.72;220.67;216.74;219.45;227.96;234.08;246.61;245.49;236.15;204.9;185.48;176.37;159.46
25.01.2024;154.62;145.88;140.22;136.05;140.9;159.36;193.42;225.25;247.92;242.2;234.08;226.72;220.67;216.74;219.45;227.96;234.08;246.61;245.49;236.15;204.9;185.48;176.37;159.46
26.01.2024;157.3;147.89;143.37;139.14;144.56;161.68;192.04;220.75;245.7;240.12;233.03;228.39;219.49;214.68;216.07;223.93;228.43;239.47;237.75;226.29;197.22;179.2;172.22;157.6
27.01.2024;160.12;152.12;147.71;143.54;144.28;150.28;157.85;173.62;184.78;195.3;193.67;189.72;182.85;173.66;173.4;176.62;183.48;201.01;204.64;193.76;177.06;160.7;157.47;145.73
28.01.2024;135.28;126.45;121.35;118.2;116.95;123.11;127.6;140.85;152.51;162.84;164.12;165.35;159.91;152.11;150.38;156.08;168.14;187.49;194.14;187.2;177.21;167.12;164.06;149.92
29.01.2024;146.34;137.17;132.55;129.39;142.38;158.01;193.13;228.71;255.96;253.1;245.74;245.87;236.18;233.89;237.26;243.24;242.21;254.66;255.65;246.29;214.98;194.31;188.3;170.06
30.01.2024;159.98;153.49;148.49;144.87;148.71;162.64;194.46;226.25;255.15;245.59;234.31;226.77;218.55;215.11;218.05;227.59;234.6;249.13;250.74;242.2;205.29;186.47;178.44;163.2
31.01.2024;159.98;153.49;148.49;144.87;148.71;162.64;194.46;226.25;255.15;245.59;234.31;226.77;218.55;215.11;218.05;227.59;234.6;249.13;250.74;242.2;205.29;186.47;178.44;163.2
01.02.2024;162.31;155.7;150.58;146.9;150.84;165.02;197.32;229.44;261.41;251.61;240.05;232.31;223.89;220.37;223.38;233.16;240.35;255.24;256.9;248.14;208.26;189.14;181.01;165.71
02.02.2024;161.4;153.33;149.81;146.42;150.35;164.9;193.19;220.4;254.2;246.86;236.36;229.63;216.66;213.11;215.5;224.46;230.53;244.13;247.34;236.58;200.05;182.12;175.06;162.29
03.02.2024;162.05;154.76;150.97;147.58;149.95;152.07;158.04;171.64;182.92;192;190.34;184.06;176.26;167.57;167.06;170.97;179.28;198.89;204.53;193.6;178.98;163.61;160.9;151.22
04.02.2024;140.55;132.47;128.55;127.65;127.34;130.71;133.61;145.69;156.6;165.71;166.17;165.26;156.67;148.53;146.85;151.5;164.81;183.98;192.29;185.72;175.26;164.7;162.85;148.84
05.02.2024;141.13;133.97;129.04;127.51;137.06;152.56;185.26;221.19;255.84;249.45;241.21;241.21;225.46;225.56;228.42;235.91;234.69;251.23;253.72;245.82;206.69;186.37;179.66;162.82
06.02.2024;159.49;152.84;148.36;145.59;148.78;163.48;194.19;224.37;260.78;249.88;237.94;230.27;219.81;216.63;219.47;229.19;235.09;251.29;254.94;246.49;203.85;185.85;177.72;162.99
07.02.2024;159.49;152.84;148.36;145.59;148.78;163.48;194.19;224.37;260.78;249.88;237.94;230.27;219.81;216.63;219.47;229.19;235.09;251.29;254.94;246.49;203.85;185.85;177.72;162.99
08.02.2024;159.49;152.84;148.36;145.59;148.78;163.48;194.19;224.37;260.78;249.88;237.94;230.27;219.81;216.63;219.47;229.19;235.09;251.29;254.94;246.49;203.85;185.85;177.72;162.99
09.02.2024;154.72;146.64;143.24;140.62;144.11;159.09;188.36;211.87;246.73;238.46;229.64;223.96;209.38;204.81;207.88;215.72;219.97;231.19;238.98;226.31;189.72;172.36;164.86;153.27
10.02.2024;149.9;142.62;138.62;136.35;136.69;139.61;146.94;159.48;169.45;176.86;175.25;169.63;161.14;153.07;153.97;157.11;166.15;187.61;193.84;184.35;170.42;157.06;152.44;142.56
